SNR_bin,OII_median,OII_p16,OII_p84,OII_p023,OII_p977,Hb_median,Hb_p16,Hb_p84,Hb_p023,Hb_p977,OIII_median,OIII_p16,OIII_p84,OIII_p023,OIII_p977,Ha_median,Ha_p16,Ha_p84,Ha_p023,Ha_p977,NII_median,NII_p16,NII_p84,NII_p023,NII_p977,SII_median,SII_p16,SII_p84,SII_p023,SII_p977
9.75,0.020272094505505513,-0.039556788203520384,0.08304724430282574,-0.11837704567797701,0.1636831821948719,0.11769580667370874,-0.13310195099519442,0.40122228093165707,-0.43692806158138014,0.9402308159426812,-0.004203413358615394,-0.09608409248098122,0.10670998843404474,-0.22923626425033053,0.3137923575495641,-0.05776482466422661,-0.2871777463171678,0.11645833837536033,-0.5391073363990226,0.3839368570356698,0.04699692684742371,-0.05670423286872158,0.17399745863409696,-0.18031917548538715,0.42533423811412097,0.03130594355874285,-0.05627116201641623,0.13076028040842624,-0.14540524815654277,0.26454760693839435
10.340909090909092,0.019844238113971395,-0.036156309263372835,0.0798040287461278,-0.105380576195989,0.1579049208411827,0.12072826111931242,-0.12462675836781263,0.39092906522298726,-0.4176244905174328,0.8637663802127291,-0.0017797861715513426,-0.09021427371428767,0.10346600603516012,-0.20828795385778018,0.3393880844174024,-0.05154112875529281,-0.26315699034677165,0.11437723501696487,-0.5264233123456138,0.37551954769085816,0.042636113412913054,-0.054730707168421426,0.15818212432261852,-0.17406639005523836,0.3907217000498892,0.03032406652087412,-0.05377045769183665,0.12302570295496529,-0.14430715662055502,0.25774750252334333
10.931818181818183,0.019106187194506408,-0.03194961658518164,0.07660891797518228,-0.0937131786396628,0.14862791440750556,0.11404515266746539,-0.10007809177409598,0.3661629748496411,-0.37123529957756835,0.8714461363431785,1.225718004099383e-05,-0.08444221857825232,0.10531200850690797,-0.201475361264648,0.3146955172026414,-0.044972573877463756,-0.2425665680450059,0.11300434354948502,-0.4921427042935902,0.38520659015352965,0.04051352888393858,-0.051199338050821976,0.15274855775506735,-0.16043918701302265,0.3579894397134649,0.022342189531030936,-0.05071695518310165,0.10564174146858293,-0.1348751685900215,0.21616688114471572
11.522727272727273,0.0186567178030929,-0.028541902535539045,0.07161049888781246,-0.0868202256720818,0.14241969548767747,0.11817653699088627,-0.0902440691205091,0.3679737553041701,-0.3496041473905854,0.8473574190284175,0.001522968339099239,-0.07869268322059769,0.10001415471064742,-0.1852547531548013,0.33672561029926457,-0.03572740104125899,-0.21969490192714547,0.11325979186756391,-0.4743305299994277,0.31615499921778145,0.03861358866827809,-0.05022998519645701,0.14587128984242057,-0.1457678105368891,0.3527583208135393,0.02139895712948673,-0.049228007402727605,0.1056761227215852,-0.12461396290004753,0.2067851110684076
12.113636363636363,0.01959600403879583,-0.02631372273373735,0.06900243548123722,-0.0796327587375538,0.13738304449267405,0.1105658484032615,-0.0872318160609286,0.33403244089812995,-0.34661195780134024,0.7846465918270716,-0.0010931385666894638,-0.07555838787918646,0.09382460141490953,-0.180522260705413,0.30790838502456436,-0.030105523822739996,-0.2120165880540686,0.10580801080934366,-0.45260364630949057,0.302728626905334,0.03757350967214494,-0.04331591508189011,0.13835180150366655,-0.14605892784175453,0.34755023198336943,0.020177806408672266,-0.05099560125729929,0.09767655760245947,-0.13820112527941802,0.19509290517528952
12.704545454545455,0.018861740700843427,-0.023169429605760482,0.067334179447917,-0.07367432268420879,0.1393233641578448,0.11041027944847961,-0.07361348721041264,0.3313362224050437,-0.3141002826179847,0.7022828305196981,0.0017243877095704557,-0.07243625986646905,0.09253404175457057,-0.165776998527464,0.28786586265970343,-0.024561409897286723,-0.20029589034066658,0.11162956042758922,-0.42215327992488433,0.3111000522901792,0.03350949916934584,-0.04377027115359392,0.13414778935053318,-0.12412474490275006,0.30815424328959057,0.016404520008408745,-0.04971534657690466,0.08824411961507335,-0.12091968081502343,0.19452728240122152
13.295454545454547,0.018422525201938905,-0.02228631270420501,0.06546617216656649,-0.07077021763533654,0.1313794387837712,0.11680149224793583,-0.0638542324681049,0.3152763845173412,-0.27849776866993586,0.680743353440985,0.00032908999930305623,-0.06720372892941935,0.08324284730879208,-0.15921913156171816,0.3030963056103534,-0.018981222626157073,-0.18823327633551773,0.1066470452635745,-0.4035556593422551,0.2982961886213707,0.035792682455966396,-0.04329045342237179,0.1255977380942197,-0.13140772644909438,0.3169854233803665,0.015017216879966978,-0.05111604225999836,0.09411980361479429,-0.12406587088837158,0.19168469941143232
13.886363636363637,0.018770115748228913,-0.019770206813212267,0.06503336257602764,-0.0637055254167021,0.1330924301540779,0.10799242779063487,-0.05774636921268996,0.3071535629190222,-0.2690271573124536,0.6938658132013081,0.0018366619485956723,-0.06317798150195454,0.08651599490311822,-0.152294373353613,0.28952959158924396,-0.01784789121838794,-0.1885474827115982,0.10732334273200633,-0.4025622731575941,0.28160261473080045,0.03180401999868569,-0.04104520187970325,0.12009180809655598,-0.12460298237286407,0.30918421121107176,0.01666430099155467,-0.04643980024237823,0.08603303924884821,-0.11219626911638618,0.17303160798487155
14.477272727272728,0.019819802262431047,-0.018057631324019437,0.06288984050149912,-0.0629746709973628,0.1278846815451279,0.1043100435586602,-0.061332525183711246,0.3003939906827537,-0.25752430770652945,0.6432231701798352,0.0006644182004047791,-0.05771911030466723,0.08263214075604419,-0.1318936373409489,0.2767110392081835,-0.011750277954575054,-0.1774303075350328,0.10479541984788689,-0.41321565546472394,0.29312156971562164,0.030596005293366493,-0.04024398468629368,0.12427027154721737,-0.12399883212519876,0.29888287133964886,0.012363324764061785,-0.050734442254993836,0.07834093269980039,-0.10902446940228233,0.16600216058535158
15.06818181818182,0.019193098967527723,-0.01766944824013551,0.06223263464262701,-0.059017597889964246,0.12711197782100914,0.1095811640550838,-0.03964183133850178,0.2860737143588699,-0.23273468993279928,0.6034522480305572,-0.0005720587239536023,-0.057800843801947,0.08060742762344243,-0.13769949543466958,0.2847906016598277,-0.015472872746228645,-0.16980041538846188,0.1019172680907556,-0.3787764022110567,0.26669860048171024,0.029429073588322065,-0.03827097478557662,0.11547302481620915,-0.11081617102312971,0.27613515086532786,0.0154295826155268,-0.040022991007630355,0.08272023009053169,-0.10295293532261096,0.16587757517570245
15.65909090909091,0.01845258497378687,-0.01644988183974133,0.06132319254113971,-0.05912702983354564,0.12935588281542026,0.10887782983621166,-0.03838618538111084,0.28648029123995084,-0.2152445543876153,0.5801006326432641,0.002488163046890695,-0.05288074236824312,0.079128494511685,-0.1262027500696804,0.26128564275050853,-0.009276994633567105,-0.14838030198128588,0.11069657208105836,-0.34373617124851236,0.25013399385092827,0.0267308856937069,-0.0374640739613671,0.11805428430468018,-0.11527377144259987,0.27850090575464403,0.014645577547844776,-0.045254815675617815,0.07345049421952461,-0.10401956906616802,0.1582477344644747
16.25,0.01918343805941944,-0.014727511187982935,0.06094885581160837,-0.05151201803827967,0.1227793861718554,0.10886039793382067,-0.030941321898824797,0.2739512165316302,-0.19211001478981524,0.6168542070876732,0.0010660152009468443,-0.05150767988923891,0.0764649773114252,-0.12373728196976946,0.2584688086807763,-0.008463476956714806,-0.14701366159295662,0.09620720241015367,-0.32456459717007213,0.2461633736888858,0.025520787206282657,-0.034528018083445244,0.11715847506721393,-0.09806450002646247,0.32173206649456554,0.009533578272233178,-0.04513103416577161,0.07177848996410895,-0.09858038100825775,0.14758395088955098
16.840909090909093,0.018806054173719056,-0.014258278490988098,0.060318394004686464,-0.056275869976049435,0.11733435785299755,0.10642655076452233,-0.02777631346103579,0.2808247964144132,-0.19962630547156476,0.5621974253167223,0.0041672948350834705,-0.05041648615059975,0.07672746517921329,-0.1239954525943049,0.28912441217348117,-0.006632387569830241,-0.14488456282036194,0.09710880892957094,-0.31829820111488055,0.26782000857881544,0.028553646944771843,-0.035269974046099405,0.10728235898414536,-0.09365991973994686,0.26091577585917586,0.013490739463815538,-0.040874717259041245,0.077195256907837,-0.09456759273814637,0.14914342632191147
17.43181818181818,0.01911107159754316,-0.010638006350231696,0.06022477608800582,-0.04662973100044517,0.12118278134671093,0.09918498667068194,-0.017720585516058273,0.2624551542225885,-0.17433415503683355,0.5422929625524848,0.004334153897289021,-0.04617369127588152,0.07537917118174176,-0.10685602034400782,0.270529314925058,-0.005613413894585336,-0.13184502148433008,0.09022739523318954,-0.29626861201282834,0.22167071607668376,0.02512004082589888,-0.03450462960712655,0.10509171355405623,-0.10216742799403297,0.2749251534867872,0.0072036531388516515,-0.045575846043792174,0.06778011037135674,-0.1013066769261226,0.1373203601443132
18.022727272727273,0.02034020336457937,-0.010792416564496735,0.06044652652570313,-0.04764507726025545,0.11686169664654078,0.09723268442185655,-0.020905405067224256,0.2553722205686044,-0.156710546487029,0.5045613387798693,0.0005300846162713667,-0.048234875028700164,0.07080114879738592,-0.11650287457006854,0.2587734750301375,-0.006107279292148016,-0.1259202395484741,0.09034188355218899,-0.2873145744183768,0.2221440755975848,0.02283113919322241,-0.03554147007856618,0.10357466823464553,-0.09882317247699984,0.30881124846802827,0.0065700982658235185,-0.043620038414772064,0.0675898308508193,-0.10019070378579009,0.1366418740155343
18.613636363636367,0.019839273978898793,-0.009188158492613922,0.05779039077990495,-0.041727607912125445,0.11820100712350856,0.08986234308883748,-0.022761784500179582,0.2376220927483094,-0.15402161041396484,0.5020773071628826,0.001559638037794262,-0.04596696529494792,0.07030306179203229,-0.10945535993921977,0.24370882392364648,-0.003232023146802405,-0.11858486468524712,0.08662756770248234,-0.2904687703240688,0.21704855188242062,0.023881548436261956,-0.032794686872710095,0.1029637680218291,-0.09252072116601825,0.28935055514773883,0.01320991799457805,-0.038210309187026385,0.06390136282946433,-0.08264750832808791,0.13039748984771565
