wave_bin_log10,wave_bin_Ang,median,scatter,p16,p84,p023,p977
3.5521000623703003,3565.332699857099,1.0,0.3718928916936784,0.5919407901560542,1.335726573543411,0.0,
3.556100010871887,3598.3218904671967,0.984278700404098,29.968576507324993,0.005890771263929244,59.943043785913915,0.0,
3.560099959373474,3631.616322351735,0.9807366419684821,0.9478951912274425,0.37524985200283334,2.2710402344577183,0.004451536103459308,138.3453545782789
3.564099907875061,3665.218819836922,0.9778954498946573,0.38577835805901844,0.6476444947186469,1.4192012108366838,0.32363253508773565,2.7658584738551455
3.5680999755859375,3699.1332487550153,0.9813115211255108,0.31134458910218066,0.7023630881711553,1.3250522663755167,0.39629115779548957,2.4045243933487144
3.572100043296814,3733.36148935677,0.9788380809553141,0.2778805319912499,0.7433612875674535,1.2991223515499533,0.4741885376104147,2.0336248764962903
3.576099991798401,3767.905411104585,0.9815358869060076,0.26077849323785385,0.7544362948607082,1.2759932813364159,0.5007022383796137,1.8229773787484844
3.580099940299988,3802.768959690872,0.9814380683514272,0.2503518134031373,0.7629182612207113,1.2636218880269858,0.5500516943189582,1.7434643482491419
3.5841000080108643,3837.9561460267496,0.9952757465398874,0.23750305292276225,0.7810604847877761,1.2560665906333006,0.5917597658014381,1.6859568533518439
3.5881000757217407,3873.4689209259504,0.9963055140679788,0.21099421317427086,0.800176994051936,1.2221654204004777,0.6099915347865837,1.6056375084936698
3.5921000242233276,3909.3092240089804,0.9922660939862942,0.18108510195913868,0.8231903500807066,1.185360553998984,0.6157954641511083,1.5080074253152946
3.5960999727249146,3945.481149044143,0.9921175983799032,0.173074068977284,0.8290402825571302,1.1751884205116983,0.6406149561946051,1.4542064804520085
3.6000999212265015,3981.9877644518947,0.9936706225793782,0.17503014467075545,0.8257855004950038,1.1758457898365147,0.6569899337107022,1.4508784580182394
3.604099988937378,4018.833270171586,0.99771175706612,0.17043822731174674,0.8315214919350411,1.1723979465585346,0.6679427587884449,1.4336666693015363
3.6081000566482544,4056.0197089558783,0.9950054647306837,0.1584034173704082,0.8405577876915682,1.1573646224323846,0.6728796169509083,1.4119033294234926
3.6121000051498413,4093.5491118366867,0.9915372151508621,0.14748436920371377,0.8515996892486317,1.1465684276560593,0.6869331127001485,1.3838173841734374
3.6160999536514282,4131.425765515483,0.98873411543358,0.14089692280932548,0.8581929094320032,1.1399867550506542,0.7078381224802167,1.3724180440965679
3.6201000213623047,4169.654027549014,0.9928149160228569,0.12803707023382854,0.869823987400698,1.125898127868355,0.733421973475207,1.339745617207042
3.624100089073181,4208.236017351371,0.9906871077653849,0.12434640854414525,0.8781158030077565,1.126808620096047,0.7527749244869145,1.3276151843894899
3.628100037574768,4247.173842176035,0.9953839275214706,0.12163163089636903,0.8811183502832768,1.1243816120760148,0.7598741990853789,1.330352221612454
3.632099986076355,4286.471949597926,0.9971573340761637,0.12002361657447186,0.8805562257007903,1.120603458849734,0.7683106819309765,1.3050638548952305
3.636099934577942,4326.133673227754,0.9951616360570863,0.11035747090992232,0.8884716912102886,1.1091866330301332,0.7826866301241477,1.2862475651921383
3.6401000022888184,4366.163575987388,0.9935583578629423,0.10406641822919771,0.8943481595049678,1.1024809959633632,0.7893253870801028,1.2627312270448872
3.644100069999695,4406.56387717573,0.9931504185833825,0.10354392591436362,0.8918811627977173,1.0989690146264446,0.7924409850851437,1.253735952703867
3.6481000185012817,4447.336783357963,0.9956278035203532,0.10194610144909622,0.896532942136397,1.1004251450345894,0.7940492055743201,1.2475678454447503
3.6520999670028687,4488.486951716551,0.9945643002784276,0.09474039398225492,0.90576582774631,1.0952466157108198,0.80057146199081,1.229659950727459
3.6560999155044556,4530.01787297028,0.995008675575743,0.09029425042867006,0.9121314472513716,1.0927199481087118,0.8077957896143114,1.2222008292426405
3.660099983215332,4571.934325084694,0.997589295258448,0.09066429036048729,0.910411170589077,1.0917397513100515,0.8111744537299773,1.2255021670573203
3.6641000509262085,4614.238631950928,0.9961204915459696,0.08682002596222471,0.913496232481688,1.0871362844061374,0.8165523695207648,1.218806974534888
3.6680999994277954,4656.933104126275,0.9951639441450402,0.08007239203303101,0.9201450359509041,1.0802898200169662,0.8340716942612227,1.1991339511126868
3.6720999479293823,4700.022618279232,0.9968319227319201,0.07280316767370887,0.9283291525331432,1.073935487880561,0.8538982093432559,1.183530166133493
3.676100015640259,4743.512131685189,0.9979223414042308,0.0655265395318323,0.9337387333775664,1.064791812441231,0.8618055001562921,1.1762903859055487
3.6801000833511353,4787.404055447413,0.9994638745246399,0.06145786846244389,0.938526134072397,1.0614418709972848,0.8718475828278082,1.1529275211550103
3.684100031852722,4831.700786834932,0.9999063636357032,0.0568089276114665,0.9441209000849353,1.0577387553078683,0.8747666590217764,1.146394992859688
3.688099980354309,4876.407385530264,0.9995485282564551,0.053615859390690856,0.9466449092172452,1.053876627998627,0.8883181192164198,1.125548913582568
3.692099928855896,4921.527643939863,1.0000613987538634,0.05020904572297036,0.9506824095577413,1.051100501003682,0.890663912544346,1.116760887489538
3.6960999965667725,4967.066752968081,1.000591573712601,0.04604879154796232,0.9539244462620086,1.0460220293579332,0.8973878363125886,1.1101640402113997
3.700100064277649,5013.027237349872,0.9993684696247718,0.041584251173091946,0.9603465529182045,1.0435150552643884,0.904103322753114,1.108632097665186
3.704100012779236,5059.411607333962,0.9987409072758796,0.034641235448266916,0.967180972965014,1.0364634438615479,0.9197519229266595,1.0845609171994177
3.7080999612808228,5106.225161058126,0.9993263696499197,0.030690713369876332,0.9701336206716121,1.0315150474113648,0.9348162444002804,1.0633201330387743
3.7120999097824097,5153.4718696592545,0.9981838981832561,0.028957127602892707,0.9710341134287512,1.0289483686345366,0.9407618669321969,1.0636969283616708
3.716099977493286,5201.157168681245,0.9991198965293044,0.027129811902522227,0.9721546118002745,1.026414235605319,0.9420931508672944,1.057515709011338
3.7201000452041626,5249.2837018460295,0.999028721682243,0.02388926697379412,0.9751498634266924,1.0229283973742807,0.9458247620619039,1.0563386534380523
3.7240999937057495,5297.854097706594,1.000199201241235,0.018275342865058386,0.9815796604806375,1.0181303462107543,0.9559279990021319,1.0458167682003752
3.7280999422073364,5346.873904094014,1.0004277385091151,0.013443291236157118,0.9869751455561441,1.0138617280284583,0.9696062870887531,1.032230745657215
3.732100009918213,5396.348760539958,1.0002517375203233,0.010027351621986147,0.9902968137913896,1.0103515170353619,0.9757407717253002,1.026444166143637
3.7361000776290894,5446.281409981258,1.0002759740445721,0.012692468979475291,0.9874210041577955,1.0128059421167461,0.9678742517697555,1.0327181646633699
3.7401000261306763,5496.674579616536,1.000661144209545,0.019376870031146354,0.9809785368314113,1.019732276893704,0.9562559331216968,1.043863746024549
3.744099974632263,5547.534025478605,1.0008279883767628,0.024494574420044324,0.9763946580498835,1.025383806889972,0.9452355704093385,1.0548909521314702
3.74809992313385,5598.864061912471,1.0017906741125246,0.026210370106299008,0.973652518767649,1.026073258980247,0.9414915132137843,1.0608061693423978
3.7520999908447266,5650.6705942324825,1.0016594950058568,0.02780716393011967,0.9735691116061141,1.0291834394663535,0.9419834368164848,1.0684773999046857
3.756100058555603,5702.956494645977,1.0010804207248956,0.02854191945698137,0.9739005105942371,1.0309843495081998,0.942192588356045,1.0676691860983845
3.76010000705719,5755.72461888036,1.0015290072227985,0.030308236893768103,0.9716669330362565,1.0322834068237927,0.9406834899644774,1.0661860582941487
3.764099955558777,5808.980994241651,1.0016875589900283,0.03376600880334685,0.9679096247153224,1.035441642322016,0.9346668836692222,1.0737215738698824
3.7681000232696533,5862.731747661751,1.0026829453357944,0.03673603764382255,0.9653313190896545,1.0388033943772996,0.9290927392979625,1.0808887552259168
3.77210009098053,5916.979859137608,1.0018074163859119,0.03816810810324506,0.9634034225987352,1.0397396388052254,0.9223338288649248,1.0848958938340154
3.7761000394821167,5971.728291567778,1.0029656961527946,0.04167425213820658,0.9598752810154784,1.0432237852918915,0.9178874678460254,1.0943816484010833
3.7800999879837036,6026.98329845399,1.0023165926239992,0.04290761113001701,0.959452588931737,1.045267811191771,0.915099276287288,1.0943492884666588
3.7840999364852905,6082.749567011351,1.0018108254185178,0.04495005613551012,0.9577841991366874,1.0476843114077077,0.9133670319721906,1.0973379425584753
3.788100004196167,6139.033512924885,1.0016238844441823,0.048171931885886754,0.9553281651911767,1.0516720289629502,0.9075138782850237,1.1071919880055396
3.7921000719070435,6195.838256634333,1.0029190290763224,0.04978136053936627,0.9547716016205693,1.0543343226993018,0.9045094755542762,1.1117140942887827
3.7961000204086304,6253.166900675222,1.0039801745935488,0.05139630922545019,0.9544948742341409,1.0572874926850413,0.8975049886368598,1.1170920029525195
3.8000999689102173,6311.025993267449,1.0047661762647986,0.05301470323310675,0.9540648082601277,1.0600942147263412,0.8913830074887014,1.1197415215649849
3.804099917411804,6369.420442527549,1.0037181026829982,0.056861040269558294,0.9485038504855303,1.062225931024647,0.8867434051126586,1.1325620524548838
3.8080999851226807,6428.35696650217,1.0019643961885447,0.06009348393675956,0.9457071886739638,1.0658941565474829,0.8810864380083551,1.143984307939107
3.812100052833557,6487.838832692704,1.0012397297891522,0.06067458130768971,0.944864218913534,1.0662133815289134,0.8801213820174015,1.147838308751059
3.816100001335144,6547.869289852529,1.002519214215999,0.06376082195712196,0.9426839525822792,1.0702055964965231,0.8807028869205681,1.1503327242101204
3.820099949836731,6608.4551948093385,1.0031559784867425,0.065657262162362,0.9418832812598712,1.0731978055845952,0.8730433845231121,1.1566526988418364
3.8241000175476074,6669.603517727952,1.0044075600127274,0.06508027668629451,0.9414808557305202,1.0716414091031092,0.8748113186213525,1.1549886325247518
3.828100085258484,6731.317648734163,1.004326465633905,0.06746316772302102,0.9382234140316775,1.0731497494777196,0.8709155203012955,1.1587692982063083
3.832100033760071,6793.600958502171,1.0036944718180427,0.07070213751658344,0.9353808748587441,1.076785149891911,0.8660333368414581,1.1628776523491724
3.8360999822616577,6856.460561186081,1.0019332107482075,0.07012320620775309,0.9347770792613065,1.0750234916768127,0.8666063328766942,1.1650476762731212
3.8400999307632446,6919.901789089623,1.0034788903665388,0.07117219095238453,0.9343859527455253,1.0767303346502943,0.8657441741664128,1.1733324942935202
3.844099998474121,6983.931940871041,1.00369782189853,0.07229102131171067,0.9342949315391954,1.0788769741626167,0.8599710968483382,1.1764111748093722
3.8481000661849976,7048.554566427681,1.003102592149346,0.07242510531858282,0.9351094930931454,1.079959703730311,0.8573629979334113,1.1792392291443945
3.8521000146865845,7113.773195288565,1.0027306202434063,0.07487257505005934,0.9328484763585952,1.082593626458714,0.8568599917842612,1.1871037220067693
3.8560999631881714,7179.595276887229,1.002155669187394,0.07821206559039073,0.9296017877527489,1.0860259189335304,0.8544974338972271,1.1914050291840803
3.8600999116897583,7246.0263948308875,1.004388820192383,0.08140053879551784,0.9265021762560633,1.089303253847099,0.8463009088482875,1.197704787698974
3.8640999794006348,7313.074191752615,1.0062019696452031,0.082170678803962,0.9243717571525836,1.0887131147605076,0.8407303930733245,1.205084492432253
3.8681000471115112,7380.7423848511025,1.0056074697862245,0.08379736740562022,0.9229827330133605,1.090577467824601,0.8383467787394062,1.2064435849732285
3.872099995613098,7449.034669996789,1.0046605370497754,0.08603232270575295,0.9226268363785007,1.0946914817900066,0.8406597864674784,1.2069763267845328
3.876099944114685,7517.958847703851,1.003665463262849,0.08705745630480083,0.9232642923558895,1.0973792049654911,0.8403729216401747,1.218147947261659
3.8801000118255615,7587.522847421867,1.0036877665987396,0.08905166683922572,0.9215473336511388,1.0996506673295903,0.8381876470214475,1.2223354836024176
3.884100079536438,7657.730525850394,1.004807803666737,0.08882021419235986,0.9203919470533002,1.09803237543802,0.8341349102209904,1.2233817092071597
3.888100028038025,7728.58571756032,1.0040902136296515,0.09029436152354359,0.919566646955508,1.1001553700025952,0.8331559980303281,1.2233457757501756
3.892099976539612,7800.096515807365,1.0025151094782014,0.09214916346179686,0.9180311435379461,1.1023294704615398,0.8323212141549866,1.2317334879834463
3.8960999250411987,7872.268986765669,1.0048746832712012,0.09380015379564294,0.915764108974103,1.1033644165653889,0.8240712669095916,1.2400589766543089
3.900099992752075,7945.11143358789,1.005062246254321,0.09735828992967438,0.9120452752864244,1.1067618551457732,0.8201663765175444,1.241689263596843
3.9041000604629517,8018.627894734059,1.0054904145581034,0.09715354899821765,0.9124369321617186,1.106744030158154,0.8187157026452752,1.2381939823846992
3.9081000089645386,8092.822385492644,1.006820357961425,0.09856931705383137,0.9123137166933962,1.109452350801059,0.8134481476997044,1.243588537882296
3.9120999574661255,8167.703380542385,1.0063199610276135,0.0991510856582915,0.9105442399343223,1.1088464112509053,0.8144974731882717,1.2471160234961574
3.916100025177002,8243.27949464075,1.0047710152752076,0.10245486543598847,0.9090391599763759,1.1139488908483528,0.8096438107668348,1.2463426254667889
3.9201000928878784,8319.554917805093,1.005193139599157,0.10514173470398008,0.9080963656638646,1.1183798350718248,0.8079501735437057,1.2403703992388462
3.9241000413894653,8396.533816011604,1.0066756304189255,0.1017084491596213,0.9093624564391729,1.1127793547584155,0.8103656327012099,1.2400537718203875
3.9280999898910522,8474.224981980951,1.0065482865320687,0.10275018241555717,0.9071643449977046,1.112664709828819,0.8053386868506623,1.2484765536461158
3.932099938392639,8552.635006160357,1.0052603781729381,0.10369871129958236,0.9060343678438979,1.1134317904430626,0.8021805914077998,1.257317240692448
