SNR_bin,OII_median,OII_p16,OII_p84,OII_p023,OII_p977,Hb_median,Hb_p16,Hb_p84,Hb_p023,Hb_p977,OIII_5008_median,OIII_5008_p16,OIII_5008_p84,OIII_5008_p023,OIII_5008_p977,NII_6585_median,NII_6585_p16,NII_6585_p84,NII_6585_p023,NII_6585_p977,Ha_median,Ha_p16,Ha_p84,Ha_p023,Ha_p977
5.011363636363637,0.005012648674075139,-0.26410467030175017,0.2847054294827317,-0.6117131471254622,0.6384515006268456,0.0038653402482556978,-0.42389461947817497,0.4128790754889642,-0.9131331486328841,0.9401200939494563,-0.014914283860013738,-0.4299154939435352,0.4287258790664217,-0.8975027479553618,0.9667722021555585,0.008935416929405318,-0.46614502521652085,0.4331308836039687,-0.9905119888239347,1.025342141092562,-0.006630898360408634,-0.45661971115347033,0.4191350166374296,-0.9812584223324381,0.9583075147335954
5.488636363636363,-0.005278097145015703,-0.25527066128905307,0.25490701577379665,-0.5518792972470882,0.5662233742392244,0.010782127328298037,-0.3745790018339119,0.400952149284425,-0.8649792927703512,0.8465565684577212,0.012536919859595794,-0.3983180866030445,0.42755442134854227,-0.8464066480537501,0.8961382728671498,-0.006064252275834533,-0.4028215402071238,0.3828713202243495,-0.8502632193334319,0.8530309565054282,0.0036429922641583543,-0.4079104179396781,0.44637789573827985,-0.8818458801492514,0.9258716480710808
5.965909090909092,0.007284090318874772,-0.22981063418900252,0.24660321170350988,-0.5224068878665948,0.5563648575147533,-0.004861172047723935,-0.3878548096438248,0.3663143000263862,-0.8098010665313468,0.7946884872826101,-0.02507980574229906,-0.3480913871712242,0.3252593233590988,-0.791918254061708,0.7950923566984389,-0.007151270411071801,-0.38616524264359064,0.3744674297234736,-0.8031482522955282,0.7811206283769616,0.0035207422782947383,-0.3880387441923682,0.3793544192061817,-0.7900685269407395,0.8412153373046196
6.443181818181818,-0.0012525854506721403,-0.24513287420644542,0.23451014880598053,-0.5480919762838941,0.5172262361572778,-0.001536076384292408,-0.3701730291231459,0.34889012596526153,-0.8339936654560008,0.8228328561618944,0.009272147644177461,-0.34869425597226045,0.35594777073121864,-0.7425204588495349,0.7481126469907416,-0.0034436351603243385,-0.3582209205142326,0.36550707726793363,-0.7769563778663295,0.7915728167301838,0.015010454480798099,-0.3839899403016809,0.3701452904143744,-0.7851434613159598,0.7599809546984723
6.920454545454545,-0.0021402492902081183,-0.2219889998722947,0.2201722644582197,-0.5652498277410688,0.5515108904004811,0.0005350933709052269,-0.35290482340991153,0.339065109843755,-0.8066409427539353,0.7947488511540539,0.004424332414358079,-0.3251981105508971,0.31613058217870843,-0.7414504595506427,0.7235078103873551,0.010468518861163232,-0.3512216629971519,0.3416853444218458,-0.7675357567203643,0.7888750762896488,0.02906551784390641,-0.3323735018275564,0.3497528183512602,-0.733764453701669,0.766121577109921
7.397727272727273,0.0012285941078324161,-0.2094589811411974,0.21790419925869084,-0.46414432897999314,0.5741863879179511,-0.001914637498355731,-0.36039402538718024,0.3455611356719598,-0.7846788095101396,0.7581550591618486,0.010581067557697837,-0.2861956226979735,0.29250338453787894,-0.6509276718769201,0.6634203112002118,0.017981477008050268,-0.28154765710869534,0.3278983501594506,-0.6628942222166336,0.7979866838543695,-0.01463628512356748,-0.3725675380325891,0.3224442933775379,-0.693274814092654,0.6581020921768358
7.875,0.004435556951672069,-0.22264780207914628,0.22892212711590781,-0.5185880830609337,0.566068570826089,0.004069536087562545,-0.34054047753453115,0.33455100331970994,-0.7688424062006103,0.7701914215512637,0.0012023460306782995,-0.2989975265366331,0.2930420226973518,-0.6807278108979334,0.6411545974855077,0.019138349888987976,-0.26921771238177117,0.30517823523358195,-0.6296833327412732,0.6917422973037167,0.019259148780795175,-0.2969911497373228,0.3312182640444152,-0.7007375769740734,0.662128149286256
8.352272727272727,-0.007044360726839688,-0.2237858843601233,0.20035313876457683,-0.5216248491364055,0.5537464863862435,-0.008022269125994602,-0.30851635049577936,0.3076446947891014,-0.7434183545557677,0.7819228844904764,0.0033234079776631063,-0.2992285448664754,0.2661479210567038,-0.6881886662738337,0.6215153959280711,-0.018385121529061178,-0.30311182097277056,0.2847161851788609,-0.6894785610465698,0.7141805509471837,0.025640356398152864,-0.2834241487433816,0.2951596978879213,-0.653716885608878,0.749950073265088
8.829545454545455,0.0008375682507766731,-0.21240648938006038,0.22650043407330106,-0.5079656738221147,0.591194057776194,0.0019322407890863503,-0.29650487565984485,0.29908237355460354,-0.7233851068443018,0.7191341172946163,-0.025815964581850405,-0.290502393819672,0.25124180061933776,-0.7276530191089556,0.5877440161527556,0.027702502505253884,-0.27342356425042963,0.2968663501689487,-0.687880239150235,0.6349036013714118,-0.0037289184343006804,-0.29815870962147223,0.3075682378824099,-0.5915354939395334,0.6874612199911538
9.306818181818183,-0.0038161474295218215,-0.22632639292465173,0.21123852324749956,-0.5491289500712849,0.5076320149935613,-0.0021910236884302475,-0.3139508829328962,0.2954571249173134,-0.6896621261074688,0.7016346312379302,-0.008699911616624569,-0.2896741483950173,0.2585576491315002,-0.6669638666116157,0.615562840542339,0.0038885512482573614,-0.28191136695238933,0.2799896855374169,-0.6300990479292488,0.838870423525095,0.0007592798407138272,-0.32870860462264084,0.28182247765969487,-0.6193492270769235,0.6331789356934742
9.78409090909091,0.01972078694633306,-0.18695837696023337,0.2184141899380406,-0.4755753672100918,0.5501219013135831,-0.00021015506702638136,-0.27127777919803964,0.2645148474509038,-0.6277695952675271,0.6659487213875858,0.013554083520771115,-0.26945055045292515,0.26412279555728585,-0.572108919526177,0.6333104948502147,-0.002581223712065943,-0.2693774937230175,0.302858578379133,-0.6766364542620743,0.6618470480761712,0.0036619120752416855,-0.2913052426308209,0.2878705807122256,-0.6302000280728949,0.7172853937905919
10.261363636363637,0.008056135550693523,-0.21538925665571468,0.2178298597627735,-0.5202833119006571,0.5141905139674059,-0.007670241747644231,-0.2750255965142278,0.26502904333483246,-0.5699853189248162,0.530460185174914,-0.008137876290079487,-0.2896027768322425,0.28535960815386013,-0.6148885743175252,0.6194794350289544,0.020015485942969962,-0.25253870769750125,0.30479895884894115,-0.6742958071532057,0.5781928227133842,0.0039777009566615866,-0.29809183714301923,0.27752918210317534,-0.6468066164084322,0.6448857515995104
10.738636363636363,-0.007227828131509993,-0.21352545990266356,0.21343707380640004,-0.5956845985091942,0.5226730262844207,-0.003998366828329011,-0.25890359464355744,0.2471670090294096,-0.5339731717197239,0.5480098092488617,-0.011344338561970483,-0.2612998400280495,0.2691427792811124,-0.6093702515157069,0.5838321861731331,0.013233582444296043,-0.23683656729954444,0.25422997353588195,-0.5574234224817051,0.5406599052041552,-0.014870087104269743,-0.29903696702523214,0.3242050396383827,-0.7352889261033722,0.7873728137071937
11.215909090909092,0.01406661635229216,-0.19723689306181738,0.19364018161750937,-0.5295936619574514,0.5269235444139349,-0.010322014827276314,-0.26001765634694995,0.24258873884402626,-0.6075977994619403,0.5034767305128223,0.0012322847639735209,-0.2623502031423412,0.2689220684759377,-0.5358865690846658,0.6141739879089495,0.011964657988355751,-0.23677909047986775,0.2268458269043218,-0.5118608522128131,0.5333542247930195,-0.020494773975917407,-0.29279943534462505,0.28762328852427554,-0.7531083989049597,0.6857650550244518
11.693181818181818,0.0002533152474546272,-0.20896432946013363,0.19680288604670587,-0.552962310475429,0.5828636719772285,0.008031173757463829,-0.24014523331117554,0.24028724830610304,-0.4547896479333009,0.5172967989116581,-0.00927574194553767,-0.2937137462161688,0.2596002603199993,-0.5358837545825209,0.5434855750855379,0.008148468207532053,-0.2574880322204696,0.25300777180973255,-0.49079499358747053,0.573486854801161,-0.0027866046194009353,-0.28871793938651985,0.2644202327291542,-0.7055577312650195,0.613166841643864
12.170454545454547,-0.015139009631761971,-0.24496429363175617,0.17239363679243433,-0.6763234193369865,0.5874330016685418,-0.010299578427121777,-0.2456185532457781,0.19409336805834693,-0.550998407580256,0.5250493747336595,0.00040111843609705875,-0.24866290145431097,0.2578143046054763,-0.49870090736131967,0.6389103822638094,-0.01789940150619555,-0.24913989444089726,0.20720227072050426,-0.5888726947890439,0.6051715051817446,0.0005618582665495021,-0.33271830229547733,0.30600652793508354,-0.7882380375406197,0.719325035705744
12.647727272727273,-0.008563834905828314,-0.1802034136780831,0.18011990613604936,-0.4820074842650826,0.5053895432794547,3.6133510754565284e-05,-0.25583114622919473,0.25647565786591514,-0.515574452587684,0.5483890786668189,0.00869984949048275,-0.24687160757226373,0.23521646648599473,-0.4852462727985492,0.5701182156516725,0.010088496872715149,-0.2314670239808658,0.23104708806113,-0.517765214280415,0.5396090107503018,0.016964705400459617,-0.3216461675350084,0.3446823760077911,-0.7561421070481594,0.7002405874402351
13.125,-0.006237958703334049,-0.2048040305979645,0.1755048034023206,-0.4831401458095573,0.5344583700149423,0.014854275237002066,-0.20003832235620944,0.23767280431129126,-0.4796585398477876,0.5656300733329221,0.005280180117020517,-0.2305637434748674,0.23262422304002944,-0.5516863245691701,0.5612582271114417,0.01257002619141537,-0.22669476874617578,0.3070182241211287,-0.48709333404874494,0.6487126650123015,0.018651492771410136,-0.3006636718741042,0.3569886114092477,-0.7374905188397692,0.8190965316373915
13.602272727272727,-0.005406537789999037,-0.20552256931689733,0.19148347183668674,-0.5070970814168826,0.548872012596741,-0.00707008838946705,-0.2258555335257215,0.1882141497360544,-0.560601397974021,0.607016100148975,-0.002492232374102784,-0.23041697708261846,0.23208593058832971,-0.49549652154591184,0.5502074830989876,0.005799858274029031,-0.2351137650555288,0.21946043808822946,-0.4446343407390343,0.4723600532282228,0.0016687772042078286,-0.3922481423561993,0.37106211601251715,-0.7574017916655947,0.8295653595767725
14.079545454545455,0.004606071366676369,-0.20211583135847233,0.183521832663981,-0.5164436885038268,0.5667943879717188,-0.0037603870337026063,-0.20827511063411172,0.2099254241869172,-0.5229985790140568,0.6415697686442973,-0.016303313922069823,-0.21902447461436084,0.21440506049675753,-0.47412121641370986,0.5149446738627824,0.010588139042334903,-0.24873815756222295,0.23629615944199464,-0.49599066334985653,0.46532842711698025,-0.018032317705989433,-0.31815991227001217,0.2746748933242682,-0.6972310466206149,0.7018099792231075
14.556818181818183,0.0020297774550117717,-0.17616159744610604,0.15715846222580784,-0.45448764845264483,0.5082215940097516,0.0059960011543798665,-0.23223012999063486,0.21163250140308146,-0.44134824366831543,0.5419700020387671,0.015264658509338825,-0.20765937846432275,0.24740369852026212,-0.46361797909424707,0.4873167778547698,-0.004362568336357576,-0.24336897785845005,0.25891062621904515,-0.6181569543409349,0.6087778782166525,0.011783009653672644,-0.30400496419094575,0.32498978986285215,-0.734848843501926,0.6725493961360434
15.03409090909091,0.018446502776223724,-0.1925884067026176,0.1807112988884275,-0.42379974075696447,0.5157278562808885,-0.010796171752688153,-0.22530045803225116,0.19744250503256697,-0.5455970087961116,0.4413258737361656,-0.0015928498425694542,-0.20254327406929765,0.19255427114186616,-0.4723999536993146,0.48610460513331755,0.0031547124571167117,-0.24239173632154162,0.23653584866756489,-0.5374184173816388,0.5512100442224482,0.004842282248701423,-0.2818511706774779,0.28918863989452737,-0.6389462644973329,0.5813968953679808
15.511363636363637,-0.002298049868092513,-0.21110954908748927,0.164991059627749,-0.5451044596713333,0.48497535861134283,0.018302002234588808,-0.2305126756276675,0.24751283018543263,-0.5712156462903477,0.5682676663018069,0.004567919164284304,-0.2191768451151544,0.18555484836474231,-0.5060882016275792,0.48213277920827907,-0.0133703836417078,-0.261066517195725,0.20628303703536852,-0.5609548304453083,0.5464988902153037,-0.009450427745625548,-0.25819423332090263,0.3369364568619014,-0.6411179488407553,0.7272599250147465
15.988636363636363,-0.012147093322343198,-0.1941875982302632,0.1917158251616147,-0.6621608172356904,0.4621370624163586,0.008219874389080652,-0.18801434280262766,0.22881976410007124,-0.6282451852643322,0.706253268783839,0.005847086939304112,-0.18756074895515584,0.19300392127833096,-0.3656588289560273,0.3747501614592255,-0.005672913094545512,-0.25481446502792054,0.24104054854645857,-0.5990083643323153,0.5297258368900926,-0.02004154115407963,-0.3010769079885234,0.27519647827730476,-0.5998893846418933,0.5231577909064451
16.465909090909093,0.0006770678683106604,-0.16699875328034544,0.1836739332277976,-0.38994547710362254,0.41907075017209333,0.01269504470342364,-0.2214132193647428,0.26375196669470413,-0.5030265685644992,0.5920486102329298,0.01735352015260645,-0.16663997616395343,0.18922782290939516,-0.452076841502143,0.39934236404518114,-0.007883275077743635,-0.2556358261391096,0.21145738539136363,-0.6784444803325828,0.6783079053573545,0.026289645796569786,-0.26102582203557784,0.3004685166669837,-0.5469244444278576,0.5682607224279062
16.94318181818182,0.004723948005939218,-0.17146069867101327,0.17301408809053953,-0.5886691735357734,0.4447612832525637,-0.0015783014313306097,-0.23176247525985277,0.2707269103841442,-0.5954902459827928,0.529039305887666,0.011848656452653528,-0.1901611962835587,0.1609394407918724,-0.5707424455034981,0.5852266151395155,0.014593739924926722,-0.23405605443506503,0.2815746230573902,-0.5674965799437127,0.5436841969480479,1.6805133673525319e-18,-0.28731220906115884,0.2697796169185081,-0.6078472168157429,0.5828975436860141
17.420454545454547,0.018215603274554796,-0.16203272859846168,0.19625796299124298,-0.391730358481101,0.6271343831213981,0.009654628366660326,-0.17955445509266038,0.21811776353771947,-0.5488488840134692,0.5608505076147611,0.002538291360789523,-0.1717906346621756,0.2247401134598893,-0.4019281794941797,0.39538763947655176,-0.00767771311832526,-0.2618622982332609,0.25252579845501893,-0.6128807157477106,0.6469862669257995,-0.006913674521759315,-0.2647511020637855,0.23537502392078616,-0.5901408129740916,0.5071342091490133
17.897727272727273,0.0051339712010738826,-0.17621353630026163,0.16855070079565238,-0.5176128170503721,0.41917460791787203,0.0016847404446500992,-0.21447121557136187,0.2163351751989921,-0.5747754955074275,0.4223780167902816,0.02690928976854367,-0.25349688275935817,0.20550240068021017,-0.5187977982777113,0.46440222171408935,-0.02951496718917013,-0.266797964790881,0.2738295160799294,-0.6064051360157577,0.5520768838142766,-0.00011927774474205979,-0.24696100760911566,0.26121011496241536,-0.5685566991526135,0.5262590601750335
