flux,lam
      213938.,      100.000
      215483.,      100.200
      217044.,      100.401
      218623.,      100.602
      220222.,      100.803
      221841.,      101.005
      223485.,      101.207
      225155.,      101.410
      226856.,      101.613
      228592.,      101.816
      230301.,      102.020
      231441.,      102.224
      232655.,      102.429
      233920.,      102.634
      235221.,      102.840
      236550.,      103.045
      237900.,      103.252
      239267.,      103.458
      240648.,      103.666
      242041.,      103.873
      243367.,      104.081
      244578.,      104.289
      245799.,      104.498
      247032.,      104.707
      248277.,      104.917
      249539.,      105.127
      250824.,      105.338
      252140.,      105.548
      253501.,      105.760
      254928.,      105.971
      256544.,      106.184
      258595.,      106.396
      261481.,      106.609
      265987.,      106.823
      273636.,      107.037
      287390.,      107.251
      313007.,      107.466
      361686.,      107.681
      455194.,      107.896
      490389.,      108.112
      433755.,      108.329
      391882.,      108.546
      360900.,      108.763
      337966.,      108.981
      320990.,      109.199
      308430.,      109.417
      299150.,      109.636
      292310.,      109.856
      290476.,      110.076
      295580.,      110.296
      301330.,      110.517
      307852.,      110.738
      315297.,      110.960
      323847.,      111.182
      333725.,      111.405
      345198.,      111.628
      358590.,      111.851
      374293.,      112.075
      392785.,      112.300
      414641.,      112.524
      440562.,      112.750
      471399.,      112.975
      508186.,      113.202
      552178.,      113.428
      604902.,      113.655
      668216.,      113.883
      706945.,      114.111
      709707.,      114.339
      712484.,      114.568
      715274.,      114.798
      718079.,      115.027
      720899.,      115.258
      723732.,      115.488
      726580.,      115.720
      729443.,      115.951
      732321.,      116.183
      735213.,      116.416
      738120.,      116.649
      741042.,      116.883
      743980.,      117.117
      746932.,      117.351
      749900.,      117.586
      752883.,      117.821
      758792.,      118.057
      774079.,      118.294
      789853.,      118.530
      806129.,      118.768
      822928.,      119.006
      840267.,      119.244
      858165.,      119.483
      876643.,      119.722
      895722.,      119.961
      915424.,      120.202
      935770.,      120.442
      956785.,      120.683
      978494.,      120.925
      986910.,      121.167
      989145.,      121.410
      991385.,      121.653
      993631.,      121.896
      995883.,      122.140
      998140.,      122.385
  1.00040e+06,      122.630
  1.00267e+06,      122.875
  1.00495e+06,      123.121
  1.00723e+06,      123.368
  1.00951e+06,      123.615
  1.01180e+06,      123.862
  1.01410e+06,      124.110
  1.01641e+06,      124.359
  1.01872e+06,      124.608
  1.02103e+06,      124.857
  1.02278e+06,      125.107
  1.02379e+06,      125.358
  1.02481e+06,      125.609
  1.02586e+06,      125.860
  1.02692e+06,      126.112
  1.02800e+06,      126.364
  1.02909e+06,      126.617
  1.03021e+06,      126.871
  1.02632e+06,      127.125
  1.01825e+06,      127.379
  1.01141e+06,      127.634
  1.00568e+06,      127.890
      957295.,      128.146
      884658.,      128.403
      821574.,      128.660
      766769.,      128.917
      719144.,      129.175
      677754.,      129.434
      641780.,      129.693
      610516.,      129.953
      583351.,      130.213
      559757.,      130.474
      539275.,      130.735
      521506.,      130.996
      486215.,      131.259
      465150.,      131.521
      455794.,      131.785
      454957.,      132.049
      450390.,      132.313
      447790.,      132.578
      446737.,      132.843
      446914.,      133.109
      448082.,      133.376
      450065.,      133.643
      452732.,      133.910
      460310.,      134.178
      471213.,      134.447
      483558.,      134.716
      497566.,      134.986
      513489.,      135.256
      531621.,      135.527
      552299.,      135.798
      575914.,      136.070
      602917.,      136.343
      633826.,      136.615
      669243.,      136.889
      700872.,      137.163
      729574.,      137.438
      761110.,      137.713
      795771.,      137.988
      833881.,      138.265
      875797.,      138.542
      921915.,      138.819
      972672.,      139.097
  1.02855e+06,      139.375
  1.09010e+06,      139.654
  1.15790e+06,      139.934
  1.17608e+06,      140.214
  1.17766e+06,      140.495
  1.17928e+06,      140.776
  1.18094e+06,      141.058
  1.18263e+06,      141.340
  1.18435e+06,      141.623
  1.18611e+06,      141.907
  1.18791e+06,      142.191
  1.18975e+06,      142.476
  1.19162e+06,      142.761
  1.19322e+06,      143.047
  1.19328e+06,      143.333
  1.19333e+06,      143.620
  1.19339e+06,      143.907
  1.19346e+06,      144.196
  1.19353e+06,      144.484
  1.19360e+06,      144.773
  1.19368e+06,      145.063
  1.19377e+06,      145.354
  1.19385e+06,      145.645
  1.19395e+06,      145.936
  1.19405e+06,      146.228
  1.19415e+06,      146.521
  1.19425e+06,      146.815
  1.19211e+06,      147.108
  1.18632e+06,      147.403
  1.18082e+06,      147.698
  1.17560e+06,      147.994
  1.17067e+06,      148.290
  1.16602e+06,      148.587
  1.16165e+06,      148.884
  1.15756e+06,      149.182
  1.15375e+06,      149.481
  1.15020e+06,      149.780
  1.14693e+06,      150.080
  1.14393e+06,      150.381
  1.14120e+06,      150.682
  1.13874e+06,      150.983
  1.14286e+06,      151.286
  1.14746e+06,      151.589
  1.15216e+06,      151.892
  1.15696e+06,      152.196
  1.16186e+06,      152.501
  1.16686e+06,      152.806
  1.17196e+06,      153.112
  1.17717e+06,      153.419
  1.18248e+06,      153.726
  1.18789e+06,      154.034
  1.19341e+06,      154.342
  1.19902e+06,      154.651
  1.20474e+06,      154.960
  1.21143e+06,      155.271
  1.21832e+06,      155.582
  1.22529e+06,      155.893
  1.23233e+06,      156.205
  1.23946e+06,      156.518
  1.24667e+06,      156.831
  1.25397e+06,      157.145
  1.26135e+06,      157.460
  1.26883e+06,      157.775
  1.27641e+06,      158.091
  1.28408e+06,      158.407
  1.29187e+06,      158.725
  1.29708e+06,      159.042
  1.28498e+06,      159.361
  1.27301e+06,      159.680
  1.26118e+06,      159.999
  1.24949e+06,      160.320
  1.23792e+06,      160.641
  1.22649e+06,      160.962
  1.21519e+06,      161.285
  1.20402e+06,      161.607
  1.19298e+06,      161.931
  1.17013e+06,      162.255
  1.14483e+06,      162.580
  1.12037e+06,      162.905
  1.09671e+06,      163.232
  1.07384e+06,      163.558
  1.05173e+06,      163.886
  1.03034e+06,      164.214
  1.00965e+06,      164.543
      989643.,      164.872
      970290.,      165.202
      951569.,      165.533
      933458.,      165.864
      908934.,      166.196
      882256.,      166.529
      858540.,      166.863
      837508.,      167.197
      818916.,      167.531
      802544.,      167.867
      788198.,      168.203
      775707.,      168.540
      764915.,      168.877
      755685.,      169.215
      747895.,      169.554
      741434.,      169.893
      757824.,      170.233
      790576.,      170.574
      832226.,      170.916
      884774.,      171.258
      950726.,      171.601
  1.03324e+06,      171.944
  1.13631e+06,      172.288
  1.26503e+06,      172.633
  1.42590e+06,      172.979
  1.43315e+06,      173.325
  1.42941e+06,      173.672
  1.42589e+06,      174.020
  1.42258e+06,      174.368
  1.41949e+06,      174.717
  1.41660e+06,      175.067
  1.41391e+06,      175.418
  1.41141e+06,      175.769
  1.40911e+06,      176.121
  1.40698e+06,      176.473
  1.40504e+06,      176.827
  1.40108e+06,      177.181
  1.39534e+06,      177.535
  1.38995e+06,      177.891
  1.38491e+06,      178.247
  1.38022e+06,      178.604
  1.37589e+06,      178.961
  1.37190e+06,      179.320
  1.36826e+06,      179.679
  1.35157e+06,      180.038
  1.23692e+06,      180.399
  1.14386e+06,      180.760
  1.06799e+06,      181.122
  1.00597e+06,      181.484
      955221.,      181.848
      950552.,      182.212
      977726.,      182.577
  1.00997e+06,      182.942
  1.04793e+06,      183.308
  1.09241e+06,      183.675
  1.14430e+06,      184.043
  1.20467e+06,      184.412
  1.27479e+06,      184.781
  1.35614e+06,      185.151
  1.45049e+06,      185.521
  1.55996e+06,      185.893
  1.42522e+06,      186.265
  1.23544e+06,      186.638
  1.09050e+06,      187.012
      980281.,      187.386
      897011.,      187.761
      834679.,      188.137
      788648.,      188.514
      755336.,      188.891
      731976.,      189.269
      716428.,      189.648
      707037.,      190.028
      702524.,      190.408
      701897.,      190.789
      706485.,      191.171
      717425.,      191.554
      733603.,      191.938
      756750.,      192.322
      789206.,      192.707
      834135.,      193.093
      895821.,      193.479
      980069.,      193.867
  1.03975e+06,      194.255
  1.07902e+06,      194.644
  1.12156e+06,      195.033
  1.16766e+06,      195.424
  1.21768e+06,      195.815
  1.27197e+06,      196.207
  1.33096e+06,      196.600
  1.39509e+06,      196.993
  1.46486e+06,      197.388
  1.54083e+06,      197.783
  1.57730e+06,      198.179
  1.55982e+06,      198.576
  1.54274e+06,      198.973
  1.52604e+06,      199.372
  1.50973e+06,      199.771
  1.49378e+06,      200.171
  1.47820e+06,      200.571
  1.46298e+06,      200.973
  1.44811e+06,      201.375
  1.43357e+06,      201.778
  1.41145e+06,      202.182
  1.38090e+06,      202.587
  1.35184e+06,      202.993
  1.32420e+06,      203.399
  1.29790e+06,      203.806
  1.27290e+06,      204.214
  1.24912e+06,      204.623
  1.22859e+06,      205.033
  1.23229e+06,      205.443
  1.23602e+06,      205.855
  1.23978e+06,      206.267
  1.24357e+06,      206.680
  1.24739e+06,      207.093
  1.25125e+06,      207.508
  1.25514e+06,      207.923
  1.25907e+06,      208.340
  1.26304e+06,      208.757
  1.26706e+06,      209.175
  1.27113e+06,      209.594
  1.27603e+06,      210.013
  1.30590e+06,      210.434
  1.33742e+06,      210.855
  1.37069e+06,      211.277
  1.40579e+06,      211.700
  1.44284e+06,      212.124
  1.48194e+06,      212.548
  1.52322e+06,      212.974
  1.56679e+06,      213.400
  1.61279e+06,      213.828
  1.66136e+06,      214.256
  1.71264e+06,      214.685
  1.76678e+06,      215.114
  1.82395e+06,      215.545
  1.88433e+06,      215.977
  1.86425e+06,      216.409
  1.84004e+06,      216.842
  1.81639e+06,      217.276
  1.79329e+06,      217.711
  1.77074e+06,      218.147
  1.74871e+06,      218.584
  1.72720e+06,      219.022
  1.70620e+06,      219.460
  1.68569e+06,      219.899
  1.67956e+06,      220.340
  1.67769e+06,      220.781
  1.67591e+06,      221.223
  1.67421e+06,      221.666
  1.67261e+06,      222.109
  1.67109e+06,      222.554
  1.66968e+06,      223.000
  1.66511e+06,      223.446
  1.66058e+06,      223.893
  1.65612e+06,      224.342
  1.65170e+06,      224.791
  1.64733e+06,      225.241
  1.64301e+06,      225.692
  1.63874e+06,      226.144
  1.63451e+06,      226.596
  1.62644e+06,      227.050
  1.58927e+06,      227.505
  1.55952e+06,      227.960
  1.55318e+06,      228.416
  1.61034e+06,      228.874
  1.73937e+06,      229.332
  1.81280e+06,      229.791
  1.81706e+06,      230.251
  1.79132e+06,      230.712
  1.77580e+06,      231.174
  1.86305e+06,      231.637
  2.03149e+06,      232.100
  2.28763e+06,      232.565
  2.73996e+06,      233.031
  3.08781e+06,      233.497
  3.31894e+06,      233.965
  3.73164e+06,      234.433
  4.78413e+06,      234.902
  5.26002e+06,      235.373
  5.04461e+06,      235.844
  4.54405e+06,      236.316
  4.12925e+06,      236.789
  3.58819e+06,      237.263
  3.62767e+06,      237.738
  4.41441e+06,      238.214
  7.94890e+06,      238.691
  1.35444e+07,      239.169
  1.57003e+07,      239.648
  1.42467e+07,      240.128
  8.76928e+06,      240.608
  4.57673e+06,      241.090
  3.74797e+06,      241.573
  3.92281e+06,      242.056
  3.89903e+06,      242.541
  3.83548e+06,      243.026
  5.56656e+06,      243.513
  7.64995e+06,      244.000
  8.33326e+06,      244.489
  1.12001e+07,      244.978
  1.23457e+07,      245.469
  9.33887e+06,      245.960
  7.15866e+06,      246.453
  5.78638e+06,      246.946
  5.42692e+06,      247.441
  6.40616e+06,      247.936
  8.01007e+06,      248.432
  1.20271e+07,      248.930
  1.92021e+07,      249.428
  2.37190e+07,      249.927
  2.09297e+07,      250.428
  1.91401e+07,      250.929
  1.88395e+07,      251.431
  2.34309e+07,      251.935
  2.14086e+07,      252.439
  1.72039e+07,      252.945
  1.70517e+07,      253.451
  1.71038e+07,      253.958
  1.66284e+07,      254.467
  1.42206e+07,      254.976
  1.14586e+07,      255.487
  1.03395e+07,      255.998
  1.04442e+07,      256.511
  1.16294e+07,      257.024
  1.34652e+07,      257.539
  1.60391e+07,      258.054
  1.87781e+07,      258.571
  2.12741e+07,      259.089
  2.16123e+07,      259.607
  2.10856e+07,      260.127
  2.47352e+07,      260.648
  3.17994e+07,      261.170
  3.47574e+07,      261.693
  3.00387e+07,      262.216
  2.79496e+07,      262.741
  3.17934e+07,      263.267
  3.49576e+07,      263.794
  3.60128e+07,      264.323
  3.27630e+07,      264.852
  3.02777e+07,      265.382
  3.02059e+07,      265.913
  2.83405e+07,      266.446
  3.11543e+07,      266.979
  3.69141e+07,      267.514
  3.69410e+07,      268.049
  3.73171e+07,      268.586
  3.94709e+07,      269.123
  4.32540e+07,      269.662
  4.12207e+07,      270.202
  3.38921e+07,      270.743
  3.40834e+07,      271.285
  3.40999e+07,      271.828
  3.32655e+07,      272.372
  3.81622e+07,      272.918
  4.19806e+07,      273.464
  4.29924e+07,      274.012
  4.28060e+07,      274.560
  4.08275e+07,      275.110
  3.58976e+07,      275.661
  3.79558e+07,      276.212
  3.96325e+07,      276.765
  3.95902e+07,      277.319
  4.30824e+07,      277.875
  4.12413e+07,      278.431
  3.87980e+07,      278.988
  3.22824e+07,      279.547
  3.32043e+07,      280.107
  4.22569e+07,      280.667
  4.35299e+07,      281.229
  4.23935e+07,      281.792
  4.35939e+07,      282.356
  3.91639e+07,      282.922
  3.06784e+07,      283.488
  3.64529e+07,      284.056
  4.61542e+07,      284.624
  4.72328e+07,      285.194
  4.52402e+07,      285.765
  4.35831e+07,      286.337
  4.28670e+07,      286.910
  4.82637e+07,      287.485
  5.27565e+07,      288.060
  4.95371e+07,      288.637
  3.81929e+07,      289.215
  3.55078e+07,      289.794
  3.79400e+07,      290.374
  3.96897e+07,      290.955
  4.27076e+07,      291.538
  4.45731e+07,      292.122
  4.29479e+07,      292.706
  4.18732e+07,      293.292
  3.86381e+07,      293.880
  3.28337e+07,      294.468
  2.75188e+07,      295.057
  2.53168e+07,      295.648
  2.70130e+07,      296.240
  2.79361e+07,      296.833
  2.51887e+07,      297.427
  2.50051e+07,      298.023
  2.44046e+07,      298.620
  1.82199e+07,      299.217
  1.36173e+07,      299.816
  1.23834e+07,      300.417
  1.11663e+07,      301.018
  9.67983e+06,      301.621
  8.77536e+06,      302.225
  8.33173e+06,      302.830
  8.12951e+06,      303.436
  8.33794e+06,      304.043
  8.93350e+06,      304.652
  9.68620e+06,      305.262
  1.10135e+07,      305.873
  1.36824e+07,      306.485
  1.73821e+07,      307.099
  2.07939e+07,      307.714
  2.44102e+07,      308.330
  2.73071e+07,      308.947
  2.96830e+07,      309.566
  3.02808e+07,      310.185
