flux,lam
      44915.6,      100.000
      46592.5,      100.200
      48332.0,      100.401
      50136.4,      100.602
      52008.2,      100.803
      53949.9,      101.005
      55964.1,      101.207
      58053.4,      101.410
      60220.8,      101.613
      62469.1,      101.816
      64411.2,      102.020
      62850.0,      102.224
      61326.6,      102.429
      59840.2,      102.634
      58389.8,      102.840
      56974.5,      103.045
      55593.6,      103.252
      54246.1,      103.458
      52931.2,      103.666
      51648.3,      103.873
      51690.9,      104.081
      53830.1,      104.289
      56057.8,      104.498
      58377.7,      104.707
      60793.6,      104.917
      63309.5,      105.127
      65929.5,      105.338
      68658.0,      105.548
      71499.3,      105.760
      74458.3,      105.971
      75235.4,      106.184
      75665.1,      106.396
      76097.4,      106.609
      76532.1,      106.823
      76969.2,      107.037
      77408.9,      107.251
      77851.1,      107.466
      78295.8,      107.681
      78743.1,      107.896
      78387.3,      108.112
      77298.6,      108.329
      76225.0,      108.546
      75166.3,      108.763
      74122.3,      108.981
      73092.8,      109.199
      72077.7,      109.417
      71076.6,      109.636
      70089.4,      109.856
      69713.8,      110.076
      70483.7,      110.296
      71262.2,      110.517
      72049.2,      110.738
      72845.0,      110.960
      73649.6,      111.182
      74463.0,      111.405
      75285.4,      111.628
      76116.9,      111.851
      76957.6,      112.075
      77807.5,      112.300
      78666.9,      112.524
      79535.7,      112.750
      80414.2,      112.975
      81302.3,      113.202
      82200.3,      113.428
      83108.1,      113.655
      84026.0,      113.883
      84605.5,      114.111
      84819.0,      114.339
      85033.1,      114.568
      85247.8,      114.798
      85463.0,      115.027
      85678.7,      115.258
      85894.9,      115.488
      86111.8,      115.720
      86329.1,      115.951
      86547.0,      116.183
      86765.5,      116.416
      86984.5,      116.649
      87204.1,      116.883
      87424.2,      117.117
      87644.9,      117.351
      87866.1,      117.586
      88087.9,      117.821
      88358.6,      118.057
      88781.7,      118.294
      89206.9,      118.530
      89634.0,      118.768
      90063.3,      119.006
      90494.5,      119.244
      90927.9,      119.483
      91363.3,      119.722
      91800.8,      119.961
      92240.3,      120.202
      92682.0,      120.442
      93125.8,      120.683
      93571.8,      120.925
      93853.0,      121.167
      94060.0,      121.410
      94267.4,      121.653
      94475.3,      121.896
      94683.6,      122.140
      94892.4,      122.385
      95101.6,      122.630
      95311.4,      122.875
      95521.5,      123.121
      95732.2,      123.368
      95943.3,      123.615
      96154.8,      123.862
      96366.9,      124.110
      96579.4,      124.359
      96792.3,      124.608
      97005.8,      124.857
      97792.6,      125.107
      99362.4,      125.358
      100957.,      125.609
      102578.,      125.860
      104225.,      126.112
      105898.,      126.364
      107597.,      126.617
      109325.,      126.871
      108982.,      127.125
      106520.,      127.379
      104113.,      127.634
      101761.,      127.890
      100598.,      128.146
      100305.,      128.403
      100012.,      128.660
      99720.6,      128.917
      99429.9,      129.175
      99140.1,      129.434
      98851.1,      129.693
      98562.9,      129.953
      98275.6,      130.213
      97989.1,      130.474
      97703.5,      130.735
      97418.6,      130.996
      104354.,      131.259
      111894.,      131.521
      119978.,      131.785
      127335.,      132.049
      129149.,      132.313
      130988.,      132.578
      132854.,      132.843
      134746.,      133.109
      136665.,      133.376
      138612.,      133.643
      140586.,      133.910
      142813.,      134.178
      145190.,      134.447
      147607.,      134.716
      150064.,      134.986
      152562.,      135.256
      155101.,      135.527
      157683.,      135.798
      160308.,      136.070
      162976.,      136.343
      165689.,      136.615
      168447.,      136.889
      167321.,      137.163
      163592.,      137.438
      159946.,      137.713
      156381.,      137.988
      152896.,      138.265
      149489.,      138.542
      146157.,      138.819
      142900.,      139.097
      139715.,      139.375
      136602.,      139.654
      133558.,      139.934
      135653.,      140.214
      139414.,      140.495
      143279.,      140.776
      147251.,      141.058
      151333.,      141.340
      155528.,      141.623
      159840.,      141.907
      164271.,      142.191
      168825.,      142.476
      173506.,      142.761
      176709.,      143.047
      171787.,      143.333
      167001.,      143.620
      162349.,      143.907
      157826.,      144.196
      153430.,      144.484
      149156.,      144.773
      145001.,      145.063
      140961.,      145.354
      137035.,      145.645
      133217.,      145.936
      129506.,      146.228
      125898.,      146.521
      122391.,      146.815
      122386.,      147.108
      128435.,      147.403
      134782.,      147.698
      141444.,      147.994
      148434.,      148.290
      155770.,      148.587
      163469.,      148.884
      171548.,      149.182
      180027.,      149.481
      188924.,      149.780
      198261.,      150.080
      208060.,      150.381
      218343.,      150.682
      229134.,      150.983
      228452.,      151.286
      227096.,      151.589
      225749.,      151.892
      224409.,      152.196
      223078.,      152.501
      221754.,      152.806
      220438.,      153.112
      219130.,      153.419
      217830.,      153.726
      216537.,      154.034
      215253.,      154.342
      213975.,      154.651
      212706.,      154.960
      212380.,      155.271
      212191.,      155.582
      212003.,      155.893
      211815.,      156.205
      211627.,      156.518
      211440.,      156.831
      211252.,      157.145
      211065.,      157.460
      210877.,      157.775
      210690.,      158.091
      210503.,      158.407
      210317.,      158.725
      207870.,      159.042
      191467.,      159.361
      176358.,      159.680
      162442.,      159.999
      149624.,      160.320
      137817.,      160.641
      126942.,      160.962
      116925.,      161.285
      107699.,      161.607
      99200.4,      161.931
      99462.1,      162.255
      102042.,      162.580
      104688.,      162.905
      107403.,      163.232
      110188.,      163.558
      113046.,      163.886
      115978.,      164.214
      118986.,      164.543
      122072.,      164.872
      125238.,      165.202
      128486.,      165.533
      131818.,      165.864
      125316.,      166.196
      113021.,      166.529
      101933.,      166.863
      91932.2,      167.197
      82912.7,      167.531
      74778.2,      167.867
      67441.8,      168.203
      60825.4,      168.540
      54858.3,      168.877
      49476.5,      169.215
      44622.3,      169.554
      40244.6,      169.893
      44481.7,      170.233
      53964.2,      170.574
      65467.6,      170.916
      79423.9,      171.258
      96355.9,      171.601
      116897.,      171.944
      141818.,      172.288
      172051.,      172.633
      208730.,      172.979
      210713.,      173.325
      210202.,      173.672
      209692.,      174.020
      209183.,      174.368
      208677.,      174.717
      208171.,      175.067
      207667.,      175.418
      207164.,      175.769
      206662.,      176.121
      206161.,      176.473
      205661.,      176.827
      202424.,      177.181
      196686.,      177.535
      191111.,      177.891
      185693.,      178.247
      180429.,      178.604
      175314.,      178.961
      170344.,      179.320
      165515.,      179.679
      159065.,      180.038
      139420.,      180.399
      122201.,      180.760
      107109.,      181.122
      93881.1,      181.484
      82287.0,      181.848
      79421.9,      182.212
      82156.1,      182.577
      84985.0,      182.942
      87911.3,      183.308
      90937.9,      183.675
      94068.4,      184.043
      97306.9,      184.412
      100657.,      184.781
      104123.,      185.151
      107708.,      185.521
      111416.,      185.893
      116910.,      186.265
      123387.,      186.638
      130222.,      187.012
      137436.,      187.386
      145050.,      187.761
      153086.,      188.137
      161569.,      188.514
      170521.,      188.891
      179968.,      189.269
      189939.,      189.648
      200462.,      190.028
      211567.,      190.408
      223288.,      190.789
      203480.,      191.171
      154790.,      191.554
      117753.,      191.938
      89580.4,      192.322
      68150.9,      192.707
      51849.5,      193.093
      39448.7,      193.479
      30015.3,      193.867
      31604.7,      194.255
      39458.3,      194.644
      49263.7,      195.033
      61506.3,      195.424
      76791.3,      195.815
      95877.0,      196.207
      119714.,      196.600
      149480.,      196.993
      186645.,      197.388
      233051.,      197.783
      262407.,      198.179
      260588.,      198.576
      258780.,      198.973
      256983.,      199.372
      255205.,      199.771
      253436.,      200.171
      251677.,      200.571
      249934.,      200.973
      248205.,      201.375
      246486.,      201.778
      243490.,      202.182
      238992.,      202.587
      234576.,      202.993
      230245.,      203.399
      225993.,      203.806
      221819.,      204.214
      217725.,      204.623
      213591.,      205.033
      208218.,      205.443
      202979.,      205.855
      197869.,      206.267
      192887.,      206.680
      188032.,      207.093
      183304.,      207.508
      178696.,      207.923
      174199.,      208.340
      169815.,      208.757
      165547.,      209.175
      161386.,      209.594
      157622.,      210.013
      163159.,      210.434
      168893.,      210.855
      174826.,      211.277
      180966.,      211.700
      187318.,      212.124
      193898.,      212.548
      200718.,      212.974
      207774.,      213.400
      215072.,      213.828
      222630.,      214.256
      230458.,      214.685
      238560.,      215.114
      246946.,      215.545
      255625.,      215.977
      254885.,      216.409
      253599.,      216.842
      252317.,      217.276
      251047.,      217.711
      249787.,      218.147
      248529.,      218.584
      247283.,      219.022
      246046.,      219.460
      244811.,      219.899
      244328.,      220.340
      244069.,      220.781
      243809.,      221.223
      243549.,      221.666
      243294.,      222.109
      243034.,      222.554
      242774.,      223.000
      237601.,      223.446
      232540.,      223.893
      227584.,      224.342
      222723.,      224.791
      217969.,      225.241
      213330.,      225.692
      208785.,      226.144
      204329.,      226.596
      198470.,      227.050
      181676.,      227.505
      169306.,      227.960
      171467.,      228.416
      205719.,      228.874
      253136.,      229.332
      233228.,      229.791
      196846.,      230.251
      194381.,      230.712
      201799.,      231.174
      231313.,      231.637
      284992.,      232.100
      344520.,      232.565
      408744.,      233.031
      522590.,      233.497
      750002.,      233.965
      837273.,      234.433
      913223.,      234.902
      855034.,      235.373
      812822.,      235.844
      858066.,      236.316
      872315.,      236.789
      787177.,      237.263
      772332.,      237.738
      818893.,      238.214
  1.02140e+06,      238.691
  1.41993e+06,      239.169
  1.77498e+06,      239.648
  1.68342e+06,      240.128
