flux,lam
4.913321633662915,100.0
5.2434473356084865,100.200200133
7.408848467258246,100.400801068
6.9399645444021285,100.601803605
5.747081806307691,100.80320855
4.84782226061912,101.005016708
4.9153771113216385,101.207228887
5.0032715185245955,101.409845894
4.3117470484120215,101.612868541
2.6264147503980344,101.816297639
3.0276184393486605,102.020134003
3.783947729892122,102.224378447
4.067404835831967,102.429031789
4.003371979137545,102.634094847
4.467254681420791,102.839568442
5.833901936156185,103.045453395
5.574799899221295,103.251750531
4.427437942664797,103.458460673
4.037224732421717,103.665584649
4.593743516714248,103.873123288
6.042480697203783,104.081077419
7.0104863368874035,104.289447875
8.277150714567961,104.498235489
7.890941703497865,104.707441096
7.560134204803114,104.917065532
6.5370696353878355,105.127109638
6.82872577556311,105.337574251
7.713020501376232,105.548460216
8.689427557252776,105.759768374
8.753251987894647,105.971499571
7.789804673215931,106.183654655
6.393743809015503,106.396234473
5.973763491922949,106.609239876
6.271968706992808,106.822671717
8.083084803374806,107.036530848
8.601665619556842,107.250818125
9.017362614265817,107.465534406
9.005672065606634,107.68068055
8.559163304342079,107.896257416
8.771914690967627,108.112265867
9.817751919545776,108.328706767
10.58879470468347,108.545580983
11.902301089686263,108.762889381
11.49186515647813,108.980632831
11.22793731637592,109.198812203
11.606351153457561,109.417428371
11.381373874129881,109.636482208
11.722388648924193,109.855974592
11.611291108265481,110.075906399
11.422528584099762,110.296278511
12.017532074844288,110.517091808
10.977372543353118,110.738347173
10.626163538019807,110.960045492
11.562094390223507,111.182187651
10.8223964652007,111.404774539
9.94498439527461,111.627807046
8.82812620192933,111.851286065
7.875979944570119,112.075212488
8.807529832524505,112.299587213
9.534792105924877,112.524411137
10.28189479960031,112.749685158
11.424207830855996,112.975410178
10.85984189606664,113.2015871
10.227639615970054,113.428216828
10.29168153888928,113.65530027
7.143405388296764,113.882838332
7.513624540865215,114.110831927
9.478070485459494,114.339281964
9.874276963380746,114.568189359
9.378166738948238,114.797555027
8.32523632449872,115.027379886
7.339088673304195,115.257664854
8.235877167805244,115.488410852
9.686603016350993,115.719618805
8.710799571243,115.951289636
7.166042967632323,116.183424273
6.689095239517876,116.416023643
5.482755445783912,116.649088678
4.188067150562057,116.882620309
6.779099160782892,117.116619471
7.479660977876028,117.351087099
7.815114880820495,117.586024132
6.885167829207562,117.821431509
7.065298784363957,118.057310172
9.022297111445184,118.293661065
8.564310113685897,118.530485132
8.408241987494861,118.767783321
9.816066443856538,119.005556582
11.009021457096278,119.243805865
12.320189627058527,119.482532123
17.40080319191095,119.721736312
12.834234243869986,119.961419388
13.621592029619796,120.20158231
16.350244248078962,120.442226038
17.63261592949285,120.683351535
17.893853093690694,120.924959766
12.681361005293605,121.167051696
10.692460476091881,121.409628296
12.823315365388218,121.652690533
16.55590563043584,121.896239382
19.390961828294532,122.140275816
18.369749845182852,122.384800811
18.02630695591174,122.629815346
18.903428561475668,122.8753204
19.181736520074633,123.121316955
19.247293374901634,123.367805996
18.67199695622581,123.614788508
20.391620026811903,123.862265479
19.973206034644697,124.1102379
19.574902070687475,124.358706762
19.33674004764123,124.607673059
19.48899115323415,124.857137786
18.74669535035454,125.107101943
18.660080968048614,125.357566528
19.3703817079782,125.608532543
17.678946678699717,125.860000993
17.726370125458004,126.111972883
19.30255493532841,126.364449221
20.124083073114157,126.617431017
18.100245233536736,126.870919282
16.39604388198929,127.124915032
18.56680564853611,127.379419282
18.338013643112976,127.634433049
17.521286063883178,127.889957354
17.425836915775417,128.145993219
18.748125038794637,128.402541669
18.81155419999037,128.659603728
19.752714808170534,128.917180427
18.716123587065628,129.175272794
19.235124320059196,129.433881862
20.87046940541218,129.693008667
15.004262557138352,129.952654243
14.144722754557181,130.21281963
15.856732461059082,130.473505869
15.43090785715824,130.734714001
17.124707741968816,130.996445073
9.833447907339233,131.258700131
18.200391932739404,131.521480224
19.480797665437844,131.784786403
21.88220842810154,132.048619721
19.512710105259753,132.312981234
19.280084453600793,132.577871999
21.60766620866674,132.843293075
20.350916479981592,133.109245525
19.08827669455968,133.375730412
19.836683994166318,133.642748803
17.75970583425448,133.910301764
20.450859353097318,134.178390367
20.868968631819236,134.447015683
20.47549917708576,134.716178788
21.897460336844283,134.985880758
22.90938799349244,135.256122671
22.161192917089753,135.526905609
22.128927070639687,135.798230655
22.52044535095092,136.070098894
21.914176881008405,136.342511413
21.829264622888957,136.615469303
