flux,lam
1.1151893690884862e-08,100.0
1.1457558417350873e-08,100.200200133
1.2009246270625749e-08,100.400801068
1.2718358241678981e-08,100.601803605
1.3431248025002885e-08,100.80320855
1.404381280170864e-08,101.005016708
1.4866966038390113e-08,101.207228887
1.6003532381955328e-08,101.409845894
1.7066509637474944e-08,101.612868541
1.8100774462294124e-08,101.816297639
1.919149171747225e-08,102.020134003
2.0345723002340362e-08,102.224378447
2.1568288439913643e-08,102.429031789
2.286269948184078e-08,102.634094847
2.4232947855848554e-08,102.839568442
2.5682837262282068e-08,103.045453395
2.721342211657125e-08,103.251750531
2.8831221906224105e-08,103.458460673
3.0545242010495186e-08,103.665584649
3.235968780084703e-08,103.873123288
3.427631711776908e-08,104.081077419
3.6303154240014555e-08,104.289447875
3.844818440526936e-08,104.498235489
4.0713742434527e-08,104.707441096
4.3107447762397796e-08,104.917065532
4.564136166541472e-08,105.127109638
4.832092818583222e-08,105.337574251
5.115128015272271e-08,105.548460216
5.413970874679396e-08,105.759768374
5.729318048107645e-08,105.971499571
6.062751660632111e-08,106.183654655
6.415381315244816e-08,106.396234473
6.78791887348207e-08,106.609239876
7.181798437655205e-08,106.822671717
7.597658934295654e-08,107.036530848
8.036643317042795e-08,107.250818125
8.50026078934406e-08,107.465534406
8.989530342343589e-08,107.68068055
9.508121938168218e-08,107.896257416
1.0054310942251404e-07,108.112265867
1.0628999356168814e-07,108.328706767
1.123649535459227e-07,108.545580983
1.1879248161350912e-07,108.762889381
1.2558488128476415e-07,108.980632831
1.3273349640750475e-07,109.198812203
1.402505242539906e-07,109.417428371
1.4820009078351302e-07,109.636482208
1.5645791833004597e-07,109.855974592
1.6503133934083537e-07,110.075906399
1.7450909709520513e-07,110.296278511
1.8460584116269177e-07,110.517091808
1.950578480687793e-07,110.738347173
2.060505377859299e-07,110.960045492
2.1763058239290358e-07,111.182187651
2.2983975810079763e-07,111.404774539
2.4273104915730513e-07,111.627807046
2.56301563378549e-07,111.851286065
2.7058541113285094e-07,112.075212488
2.85660425433388e-07,112.299587213
3.015571648148615e-07,112.524411137
3.1829913473916745e-07,112.749685158
3.3596201487394133e-07,112.975410178
3.546068479022437e-07,113.2015871
3.7421111250567186e-07,113.428216828
3.9446277687630276e-07,113.65530027
4.151502513441962e-07,113.882838332
4.382257567990447e-07,114.110831927
4.6354540294145006e-07,114.339281964
4.89452643591816e-07,114.568189359
5.163997172233697e-07,114.797555027
5.447424772422474e-07,115.027379886
5.745563687735961e-07,115.257664854
6.059616880067806e-07,115.488410852
6.390223670545172e-07,115.719618805
6.74064645987378e-07,115.951289636
7.108112639021701e-07,116.183424273
7.493534073898313e-07,116.416023643
7.901931177759595e-07,116.649088678
8.332470405598334e-07,116.882620309
8.784330270336034e-07,117.116619471
9.252232180856233e-07,117.351087099
9.693545095161298e-07,117.586024132
1.0133161869385722e-06,117.821431509
1.0749443134263108e-06,118.057310172
1.1411468151266012e-06,118.293661065
1.2032257292430654e-06,118.530485132
1.2635576928127568e-06,118.767783321
1.3288335867809093e-06,119.005556582
1.4053665035840164e-06,119.243805865
1.4834545961386008e-06,119.482532123
1.562984481346581e-06,119.721736312
1.6460247036336259e-06,119.961419388
1.7329029552458462e-06,120.20158231
1.8250945228619576e-06,120.442226038
1.9226223637599486e-06,120.683351535
2.022666353632364e-06,120.924959766
2.1268640970595574e-06,121.167051696
2.242359719356e-06,121.409628296
2.3637325077776747e-06,121.652690533
2.4880346823315977e-06,121.896239382
2.615525898360369e-06,122.140275816
2.7507883377972765e-06,122.384800811
2.8989609334523043e-06,122.629815346
3.0505165047424553e-06,122.8753204
3.2034603782915597e-06,123.121316955
3.3730899008137964e-06,123.367805996
3.5574542088428437e-06,123.614788508
3.7453522512865596e-06,123.862265479
3.938761834924261e-06,124.1102379
4.140705718154798e-06,124.358706762
4.356952802303454e-06,124.607673059
4.586345753687154e-06,124.857137786
4.825928880094385e-06,125.107101943
5.076829736411258e-06,125.357566528
5.340073897740179e-06,125.608532543
5.612901633132331e-06,125.860000993
5.846057582554819e-06,126.111972883
5.956675754669781e-06,126.364449221
6.263306449163469e-06,126.617431017
6.795308231762955e-06,126.870919282
7.214181628692313e-06,127.124915032
7.590559350372811e-06,127.379419282
7.984457814424422e-06,127.634433049
8.391193871328e-06,127.889957354
8.79351138056449e-06,128.145993219
9.235803129804467e-06,128.402541669
9.738958472960329e-06,128.659603728
1.0250926498514299e-05,128.917180427
1.0772440053222385e-05,129.175272794
1.131386955863771e-05,129.433881862
1.1865611034233001e-05,129.693008667
1.2416695849191464e-05,129.952654243
1.305932700969759e-05,130.21281963
1.3770411512640584e-05,130.473505869
1.4478488956384312e-05,130.734714001
1.51613555399962e-05,130.996445073
1.5654613818537627e-05,131.258700131
1.616906126113717e-05,131.521480224
