flux,lam
1.7072614427576037e-08,100.0
1.7508518327016773e-08,100.200200133
1.8310482061622416e-08,100.400801068
1.93916784509448e-08,100.601803605
2.0231799249862415e-08,100.80320855
2.0357310741738336e-08,101.005016708
2.152220318426926e-08,101.207228887
2.4047922572789672e-08,101.409845894
2.5983743885806956e-08,101.612868541
2.7573382866877497e-08,101.816297639
2.92032934120328e-08,102.020134003
3.09260157930496e-08,102.224378447
3.277093000236766e-08,102.429031789
3.471886437732266e-08,102.634094847
3.677104103949544e-08,102.839568442
3.893736050661535e-08,103.045453395
4.122171727602152e-08,103.251750531
4.3633252025151596e-08,103.458460673
4.618583032099232e-08,103.665584649
4.888400370487567e-08,103.873123288
5.172900295776973e-08,104.081077419
5.473324797323141e-08,104.289447875
5.7905707892516074e-08,104.498235489
6.125093882025814e-08,104.707441096
6.479030285964626e-08,104.917065532
6.853213410318393e-08,105.127109638
7.247936247498693e-08,105.337574251
7.663903802701947e-08,105.548460216
8.102296534817194e-08,105.759768374
8.563673300011607e-08,105.971499571
9.048278887486302e-08,106.183654655
9.562695740691372e-08,106.396234473
1.0109469658728377e-07,106.609239876
1.0681510060665713e-07,106.822671717
1.1284232692308948e-07,107.036530848
1.192501479389122e-07,107.250818125
1.2598644155533787e-07,107.465534406
1.3305837071222087e-07,107.68068055
1.405072112963003e-07,107.896257416
1.4829201452294894e-07,108.112265867
1.5645778973266819e-07,108.328706767
1.652193964865887e-07,108.545580983
1.7458801092727948e-07,108.762889381
1.84351787222658e-07,108.980632831
1.9455461923316083e-07,109.198812203
2.0525304165673753e-07,109.417428371
2.1636583782311907e-07,109.636482208
2.260796619872226e-07,109.855974592
2.3421788847350527e-07,110.075906399
2.4935559455529115e-07,110.296278511
2.667153439601581e-07,110.517091808
2.820093085181638e-07,110.738347173
2.9794369595562177e-07,110.960045492
3.1434950873601003e-07,111.182187651
3.3143247394596996e-07,111.404774539
3.49393849065909e-07,111.627807046
3.682463902666505e-07,111.851286065
3.8804712480448503e-07,112.075212488
4.087660371875324e-07,112.299587213
4.305722479979165e-07,112.524411137
4.53826236193325e-07,112.749685158
4.782312928452632e-07,112.975410178
5.037762654663384e-07,113.2015871
5.298921756935728e-07,113.428216828
5.508289324006003e-07,113.65530027
5.624687227028772e-07,113.882838332
5.957301785570838e-07,114.110831927
6.455273135751621e-07,114.339281964
6.856467563687863e-07,114.568189359
7.226864193121153e-07,114.797555027
7.607592542508798e-07,115.027379886
8.000894002170344e-07,115.257664854
8.38130580613551e-07,115.488410852
8.77005238478197e-07,115.719618805
9.274075564514045e-07,115.951289636
9.788031045074863e-07,116.183424273
1.026231812518786e-06,116.416023643
1.0804353616333893e-06,116.649088678
1.1403146090999034e-06,116.882620309
1.1994803374825376e-06,117.116619471
1.2533461963090747e-06,117.351087099
1.2664851053234952e-06,117.586024132
1.2608513693580317e-06,117.821431509
1.3821856024863847e-06,118.057310172
1.524513274857547e-06,118.293661065
1.6092959576020592e-06,118.530485132
1.6505610872510406e-06,118.767783321
1.710113195122874e-06,119.005556582
1.8480197355405547e-06,119.243805865
1.970010289348779e-06,119.482532123
2.0716737446505684e-06,119.721736312
2.1674846493410486e-06,119.961419388
2.251428266032609e-06,120.20158231
2.3628338024528273e-06,120.442226038
2.5013172562106546e-06,120.683351535
2.5926926102266934e-06,120.924959766
2.666419332988954e-06,121.167051696
2.8540082276520773e-06,121.409628296
3.0500302604300696e-06,121.652690533
3.195681238205726e-06,121.896239382
3.2779959767162083e-06,122.140275816
3.3803257418003103e-06,122.384800811
3.6185007019175256e-06,122.629815346
3.7963237074778046e-06,122.8753204
3.838827043708673e-06,123.121316955
4.0243251199915045e-06,123.367805996
4.3781511102751305e-06,123.614788508
4.659905750627677e-06,123.862265479
4.850217458217764e-06,124.1102379
4.97889983265196e-06,124.358706762
5.202864147919833e-06,124.607673059
5.5386518028150815e-06,124.857137786
5.86989464432987e-06,125.107101943
6.205708911913276e-06,125.357566528
6.532570839737921e-06,125.608532543
6.84745447798909e-06,125.860000993
7.094000845481222e-06,126.111972883
7.152138562793394e-06,126.364449221
7.456544652673586e-06,126.617431017
8.096522012745521e-06,126.870919282
8.622122995011804e-06,127.124915032
9.130381660065857e-06,127.379419282
9.833645195401427e-06,127.634433049
1.0479743872937615e-05,127.889957354
1.0660586570469059e-05,128.145993219
1.10986492028809e-05,128.402541669
1.2063069723063194e-05,128.659603728
1.2796635209513731e-05,128.917180427
1.3399591275558646e-05,129.175272794
1.4030050548792805e-05,129.433881862
1.4555736732030124e-05,129.693008667
1.4833403270388683e-05,129.952654243
1.562272736957124e-05,130.21281963
1.6803298592431272e-05,130.473505869
1.774912563788439e-05,130.734714001
1.8249843203480045e-05,130.996445073
