flux,lam
1.5393695359128636,100.0
1.2282237876947784,100.200200133
2.149735861512828,100.400801068
2.498822131432391,100.601803605
1.8853322771153211,100.80320855
1.295033349677239,101.005016708
1.1338019487995896,101.207228887
1.1118279311089045,101.409845894
0.8682970898244076,101.612868541
0.37988183899842654,101.816297639
0.6484170379673525,102.020134003
0.8757236581159618,102.224378447
0.8196054207798348,102.429031789
0.6712767761394894,102.634094847
0.8576338667512995,102.839568442
1.2337450778408838,103.045453395
1.1108600342544568,103.251750531
0.7594030130265319,103.458460673
0.6289407597597099,103.665584649
0.8117268898131499,103.873123288
1.4264734239207906,104.081077419
2.0999967908703723,104.289447875
2.9197219087744166,104.498235489
2.7198018767630003,104.707441096
2.32662513738848,104.917065532
1.561232255462249,105.127109638
1.6708410336031365,105.337574251
2.674174855133238,105.548460216
3.190612463653087,105.759768374
3.2176614855087746,105.971499571
2.8204917299201955,106.183654655
2.057888452904879,106.396234473
1.5505820343174699,106.609239876
1.869893564381795,106.822671717
3.0197949583595527,107.036530848
3.7812948429068727,107.250818125
4.388646382172879,107.465534406
4.419592752732545,107.68068055
3.8756731973396494,107.896257416
3.8649096127618074,108.112265867
4.711704730729111,108.328706767
5.112286112569285,108.545580983
6.309581862928571,108.762889381
4.798366337358316,108.980632831
3.891868334416098,109.198812203
4.678356685490398,109.417428371
4.821820096020703,109.636482208
5.432380442800747,109.855974592
5.651666742283921,110.075906399
5.314945675237426,110.296278511
5.409345577693097,110.517091808
4.982190967252184,110.738347173
4.700055317326997,110.960045492
5.006236756415709,111.182187651
4.162691637965883,111.404774539
3.458266310296362,111.627807046
2.85313647763188,111.851286065
2.3617737146685127,112.075212488
2.6319789915109784,112.299587213
2.957586208297843,112.524411137
4.044202185055715,112.749685158
5.3627944383135615,112.975410178
5.297869161150529,113.2015871
3.6553709429925623,113.428216828
3.632659349540566,113.65530027
2.370336364537417,113.882838332
2.616732316410197,114.110831927
3.838489549975201,114.339281964
4.18125774577603,114.568189359
3.49396633376339,114.797555027
2.531490776360362,115.027379886
2.215742928270649,115.257664854
2.8942960927307113,115.488410852
3.7060040501505043,115.719618805
3.9050774719052956,115.951289636
3.198204774771581,116.183424273
2.532565257637503,116.416023643
1.8772290559870972,116.649088678
1.1192069287092024,116.882620309
2.443109855922285,117.116619471
2.9061052968170284,117.351087099
3.1686769509749304,117.586024132
2.386230204577353,117.821431509
2.3026492113715533,118.057310172
3.3934230870257736,118.293661065
2.809268284285708,118.530485132
2.8900993716616385,118.767783321
4.283541472809943,119.005556582
5.445800186910076,119.243805865
5.544701826952053,119.482532123
7.609665306659766,119.721736312
5.101858751582287,119.961419388
4.67488532823357,120.20158231
6.189967810662147,120.442226038
7.097767430214256,120.683351535
7.5655443307645225,120.924959766
4.814516524550767,121.167051696
3.55365173635869,121.409628296
4.528516609267409,121.652690533
7.4861563729355085,121.896239382
9.199677774019937,122.140275816
7.386908618447422,122.384800811
6.508755552355164,122.629815346
7.613723186217421,122.8753204
8.58216349764524,123.121316955
8.248138570204747,123.367805996
8.570266444037811,123.614788508
10.857831599950261,123.862265479
10.669293900152628,124.1102379
10.216097615208227,124.358706762
