flux,lam
2.826864540747279e-20,100.0
2.815847634827913e-20,100.200200133
2.80508112978022e-20,100.400801068
2.794508969313006e-20,100.601803605
2.783922242138213e-20,100.80320855
2.7731494224405906e-20,101.005016708
2.762987240350697e-20,101.207228887
2.753512314494738e-20,101.409845894
2.7439086371041454e-20,101.612868541
2.734322921872545e-20,101.816297639
2.7249357774546386e-20,102.020134003
2.7157825731806667e-20,102.224378447
2.7068920192533976e-20,102.429031789
2.6982864489825047e-20,102.634094847
2.6899965296009727e-20,102.839568442
2.682056970293662e-20,103.045453395
2.674498344173777e-20,103.251750531
2.6673671353242626e-20,103.458460673
2.6607212184183798e-20,103.665584649
2.6546132823826777e-20,103.873123288
2.649094312258982e-20,104.081077419
2.6442371349712916e-20,104.289447875
2.640124503622339e-20,104.498235489
2.6368301409141304e-20,104.707441096
2.6344533311847816e-20,104.917065532
2.6331172807639668e-20,105.127109638
2.632939510049768e-20,105.337574251
2.6340454019570675e-20,105.548460216
2.636580419266793e-20,105.759768374
2.640710521669028e-20,105.971499571
2.6466500923189072e-20,106.183654655
2.6546177245516687e-20,106.396234473
2.6648429326163984e-20,106.609239876
2.6776103686644685e-20,106.822671717
2.6931969290355747e-20,107.036530848
2.711940608107426e-20,107.250818125
2.734211299344983e-20,107.465534406
2.7603894523961525e-20,107.68068055
2.7911594156601255e-20,107.896257416
2.826798627834702e-20,108.112265867
2.8678085566616435e-20,108.328706767
2.915042824306779e-20,108.545580983
2.969311213194201e-20,108.762889381
3.0313863322828965e-20,108.980632831
3.101882747692157e-20,109.198812203
3.1817508173700946e-20,109.417428371
3.272765570394973e-20,109.636482208
3.375783821831301e-20,109.855974592
3.492173923281599e-20,110.075906399
3.623645238198625e-20,110.296278511
3.771858956652421e-20,110.517091808
3.938893741820646e-20,110.738347173
4.126855476121695e-20,110.960045492
4.3381913574529696e-20,111.182187651
4.5757036055671915e-20,111.404774539
4.8427522770444994e-20,111.627807046
5.141772348394966e-20,111.851286065
5.476336890062039e-20,112.075212488
5.851563274299774e-20,112.299587213
6.271959650863074e-20,112.524411137
6.742083661711022e-20,112.749685158
7.268339150520189e-20,112.975410178
7.857447694638215e-20,113.2015871
8.51561987479734e-20,113.428216828
9.249865822629198e-20,113.65530027
1.0070942013844328e-19,113.882838332
1.0988602957887208e-19,114.110831927
1.2013371883444812e-19,114.339281964
1.3157643616270486e-19,114.568189359
1.4433311476763388e-19,114.797555027
1.5855336800454602e-19,115.027379886
1.7440031743808645e-19,115.257664854
1.9213539351846352e-19,115.488410852
2.1191563106199126e-19,115.719618805
2.3388244267916677e-19,115.951289636
2.5826215475015504e-19,116.183424273
2.854649162309824e-19,116.416023643
3.158622968820747e-19,116.649088678
3.496381525512153e-19,116.882620309
3.872101016295085e-19,117.116619471
4.2901016301515127e-19,117.351087099
4.755378000866277e-19,117.586024132
5.273451400801634e-19,117.821431509
5.848604262630965e-19,118.057310172
6.487888937540222e-19,118.293661065
7.199138539334298e-19,118.530485132
7.989300604337842e-19,118.767783321
8.867452467825968e-19,119.005556582
9.841526855701296e-19,119.243805865
1.092339305838674e-18,119.482532123
1.212523922787862e-18,119.721736312
1.3457763959147936e-18,119.961419388
1.4938267244879723e-18,120.20158231
1.6581969463465323e-18,120.442226038
1.8403831184588457e-18,120.683351535
2.042368480871415e-18,120.924959766
2.2663102544615828e-18,121.167051696
2.515104082953649e-18,121.409628296
2.7908009720056997e-18,121.652690533
3.0955711407708105e-18,121.896239382
3.4334636665674027e-18,122.140275816
3.8082419581847604e-18,122.384800811
4.223381369958859e-18,122.629815346
4.682783034071689e-18,122.8753204
5.191707891519703e-18,123.121316955
5.7560122425970826e-18,123.367805996
6.3804268195489156e-18,123.614788508
7.070218185546214e-18,123.862265479
7.833753824799553e-18,124.1102379
8.67985101421392e-18,124.358706762
9.615877884630784e-18,124.607673059
1.0649741177434704e-17,124.857137786
1.1791914187440251e-17,125.107101943
1.3054049651469708e-17,125.357566528
1.4450484313578817e-17,125.608532543
1.5986209289556858e-17,125.860000993
1.7554667362125933e-17,126.111972883
1.897334494298713e-17,126.364449221
2.1023315214234036e-17,126.617431017
2.3790019697024257e-17,126.870919282
2.648211147897856e-17,127.124915032
2.929095364668355e-17,127.379419282
3.238088574330575e-17,127.634433049
3.578641749233608e-17,127.889957354
3.955047403024522e-17,128.145993219
4.369541044291536e-17,128.402541669
4.826573113082803e-17,128.659603728
5.334255482398389e-17,128.917180427
5.890765960962957e-17,129.175272794
6.500150725279558e-17,129.433881862
7.171742678114257e-17,129.693008667
7.913029371045922e-17,129.952654243
8.731328167314569e-17,130.21281963
9.634684437632168e-17,130.473505869
1.0631892069450999e-16,130.734714001
1.173235661161305e-16,130.996445073
1.2946597490264813e-16,131.258700131
1.4280265279194587e-16,131.521480224
1.5735549331132698e-16,131.784786403
1.7340695405982285e-16,132.048619721
1.9115533303237884e-16,132.312981234
2.1059823963281402e-16,132.577871999
2.320205208769427e-16,132.843293075
2.5554821860343024e-16,133.109245525
2.8140551005259852e-16,133.375730412
3.098489756355273e-16,133.642748803
3.411410861187527e-16,133.910301764
3.7552290573747353e-16,134.178390367
4.1327504802654975e-16,134.447015683
4.547930167936028e-16,134.716178788
5.004540003937141e-16,134.985880758
5.506265502734926e-16,135.256122671
6.057273166041765e-16,135.526905609
6.662430083741376e-16,135.798230655
7.327357918792792e-16,136.070098894
8.05683609046022e-16,136.342511413
8.85713593934035e-16,136.615469303
9.735200262167393e-16,136.888973655
1.0698833419035596e-15,137.163025563
1.1756567406025433e-15,137.437626123
1.291709508949814e-15,137.712776434
1.418907309726298e-15,137.988477596
1.5582684534683276e-15,138.264730712
1.710898829007094e-15,138.541536887
1.8781024638239755e-15,138.818897229
2.0616113851900572e-15,139.096812846
2.2629328634620705e-15,139.375284851
