flux,lam
2.0296039283449975e-14,100.0
1.1488841175010801e-14,100.200200133
6.496248058917525e-15,100.400801068
3.66925532509682e-15,100.601803605
2.070310285822452e-15,100.80320855
1.1669651870071112e-15,101.005016708
6.571796801313983e-16,101.207228887
3.6981098948188257e-16,101.409845894
2.0799632606949709e-16,101.612868541
1.1697622424468436e-16,101.816297639
7.060831844430711e-17,102.020134003
8.091478818412813e-17,102.224378447
9.278244047144157e-17,102.429031789
1.064498165335149e-16,102.634094847
1.221926019601033e-16,102.839568442
1.4032949540538112e-16,103.045453395
1.6122901967983288e-16,103.251750531
1.853174271796993e-16,103.458460673
2.130878805744517e-16,103.665584649
2.451111147628197e-16,103.873123288
2.707439554953114e-16,104.081077419
2.8054512319530253e-16,104.289447875
2.9072784190850094e-16,104.498235489
3.0130757581124577e-16,104.707441096
3.123004618818946e-16,104.917065532
3.2372333993987337e-16,105.127109638
3.355937834102538e-16,105.337574251
3.479301327198924e-16,105.548460216
3.6075152892710096e-16,105.759768374
3.740779501781961e-16,105.971499571
3.709166212402486e-16,106.183654655
3.652234911172448e-16,106.396234473
3.5960999514623143e-16,106.609239876
3.5407511086476483e-16,106.822671717
3.4861782928364008e-16,107.036530848
3.4323715448866524e-16,107.250818125
3.3793210343653603e-16,107.465534406
3.327017057318153e-16,107.68068055
3.275450034109093e-16,107.896257416
3.1885753614087e-16,108.112265867
3.0717343860452847e-16,108.328706767
2.958978559632686e-16,108.545580983
2.850172204772897e-16,108.762889381
2.74518390122106e-16,108.980632831
2.643886362369982e-16,109.198812203
2.546156311252755e-16,109.417428371
2.451874364121277e-16,109.636482208
2.360924912340181e-16,109.855974592
2.2611093933157756e-16,110.075906399
2.143507906480468e-16,110.296278511
2.031822200210396e-16,110.517091808
1.9257651443885519e-16,110.738347173
1.8250630174925716e-16,110.960045492
1.729454907446877e-16,111.182187651
1.6386921353683096e-16,111.404774539
1.552537706245713e-16,111.627807046
1.4707657815791607e-16,111.851286065
1.3931611769574028e-16,112.075212488
1.3195188774237097e-16,112.299587213
1.2496435786810552e-16,112.524411137
1.183349244985528e-16,112.749685158
1.1204586861603223e-16,112.975410178
1.0608031547987466e-16,113.2015871
1.0042219600833323e-16,113.428216828
9.50562097811841e-17,113.65530027
8.996778987939052e-17,113.882838332
8.46216540867669e-17,114.110831927
7.906793916028234e-17,114.339281964
7.386927124671711e-17,114.568189359
6.900357388753007e-17,114.797555027
6.445010341260817e-17,115.027379886
6.018937102709961e-17,115.257664854
5.620306918582544e-17,115.488410852
5.2474002191087585e-17,115.719618805
4.898602083913148e-17,115.951289636
4.572396057917118e-17,116.183424273
4.2673583400455764e-17,116.416023643
3.982152287171813e-17,116.649088678
3.715523248807581e-17,116.882620309
3.466293684589593e-17,117.116619471
3.233358573271176e-17,117.351087099
3.015681077848076e-17,117.586024132
2.8122884691811396e-17,117.821431509
2.617559308839988e-17,118.057310172
2.42235206945784e-17,118.293661065
2.241372944316386e-17,118.530485132
2.0736095555406823e-17,118.767783321
1.918119754029497e-17,119.005556582
1.774026877898297e-17,119.243805865
1.6405153189915175e-17,119.482532123
1.516826383179711e-17,119.721736312
1.4022544248490952e-17,119.961419388
1.296143233589751e-17,120.20158231
1.1978826625554094e-17,120.442226038
1.1069054786694448e-17,120.683351535
1.0226844234975098e-17,120.924959766
9.40891620668281e-18,121.167051696
8.639187362452066e-18,121.409628296
7.931138049045733e-18,121.652690533
7.279931785026115e-18,121.896239382
6.681102813194678e-18,122.140275816
6.130528342641206e-18,122.384800811
5.6244028314237726e-18,122.629815346
5.1592141550025316e-18,122.8753204
4.731721508454494e-18,123.121316955
