flux,lam
8.70804529973087e-19,100.0
8.243643967574944e-19,100.200200133
7.803218492070658e-19,100.400801068
7.385573350977001e-19,100.601803605
6.989570435237085e-19,100.80320855
6.6141264157311e-19,101.005016708
6.258210203563584e-19,101.207228887
5.920840537662953e-19,101.409845894
5.601083662068238e-19,101.612868541
5.298051126463459e-19,101.816297639
5.010613719807287e-19,102.020134003
4.735827567029122e-19,102.224378447
4.475643448651593e-19,102.429031789
4.229311132598292e-19,102.634094847
3.9961175594489523e-19,102.839568442
3.7753850748200653e-19,103.045453395
3.566469734604509e-19,103.251750531
3.3687596982311646e-19,103.458460673
3.1816736825046614e-19,103.665584649
3.0046594974970016e-19,103.873123288
2.8362375137078876e-19,104.081077419
2.6755569519124475e-19,104.289447875
2.5237063085191044e-19,104.498235489
2.380215873069818e-19,104.707441096
2.244640065478442e-19,104.917065532
2.1165562397299309e-19,105.127109638
1.9955635523640812e-19,105.337574251
1.8812818722075448e-19,105.548460216
1.7733507559981693e-19,105.759768374
1.6714284612758487e-19,105.971499571
1.571773538162743e-19,106.183654655
1.4773921882470955e-19,106.396234473
1.3885181259889404e-19,106.609239876
1.30483964253399e-19,106.822671717
1.2260621070216298e-19,107.036530848
1.1519070612197604e-19,107.250818125
1.0821113630441647e-19,107.465534406
1.0164263732741938e-19,107.68068055
9.546171837780999e-20,107.896257416
8.954168120143869e-20,108.112265867
8.388810452983356e-20,108.328706767
7.858193192070417e-20,108.545580983
7.360242202668476e-20,108.762889381
6.89300343632491e-20,108.980632831
6.454636211671568e-20,109.198812203
6.043406841298064e-20,109.417428371
5.657682621915791e-20,109.636482208
5.2959261304228504e-20,109.855974592
4.951168240522229e-20,110.075906399
4.618474737869228e-20,110.296278511
4.3075759564907774e-20,110.517091808
4.017081979254206e-20,110.738347173
3.7456890343309963e-20,110.960045492
3.49217431951257e-20,111.182187651
3.255391120354126e-20,111.404774539
3.034264219000865e-20,111.627807046
2.8277855670489154e-20,111.851286065
2.6350102174989288e-20,112.075212488
2.4550524857477636e-20,112.299587213
2.287082348506995e-20,112.524411137
2.130322046999447e-20,112.749685158
1.9840428907588207e-20,112.975410178
1.8475622548130695e-20,113.2015871
1.720240752682119e-20,113.428216828
1.6014795759449984e-20,113.65530027
1.4907179970841527e-20,113.882838332
1.3842094214508797e-20,114.110831927
1.2819718376759288e-20,114.339281964
1.187114805002114e-20,114.568189359
1.0991182062451642e-20,114.797555027
1.0174976557514088e-20,115.027379886
9.418021110667653e-21,115.257664854
8.71611637655966e-21,115.488410852
8.065353200859943e-21,115.719618805
7.462093113453533e-21,115.951289636
6.902950060935573e-21,116.183424273
6.384773370786999e-21,116.416023643
5.9046318050065254e-21,116.649088678
5.459798689970162e-21,116.882620309
