flux,lam
26.447936676807686,100.0
24.213614039645687,100.200200133
35.81109730953859,100.400801068
36.551989988300214,100.601803605
28.045940936061,100.80320855
23.551451717783355,101.005016708
23.973327042753056,101.207228887
22.406356677531484,101.409845894
15.40821747385974,101.612868541
7.654921255878203,101.816297639
11.58817478005211,102.020134003
13.962347511292313,102.224378447
12.276221880515997,102.429031789
9.684753014242737,102.634094847
12.281167822917439,102.839568442
18.169376884058874,103.045453395
16.607668858757012,103.251750531
12.974708053908206,103.458460673
11.808769692124404,103.665584649
14.515065333826257,103.873123288
22.225693318009412,104.081077419
30.2725968329637,104.289447875
40.90934490937373,104.498235489
39.38520909559006,104.707441096
33.122291707646454,104.917065532
22.207118900815136,105.127109638
26.75510642810483,105.337574251
38.3722937698854,105.548460216
43.119456985260065,105.759768374
44.82781912550174,105.971499571
40.1153394596397,106.183654655
29.270632142067,106.396234473
22.919290051825687,106.609239876
27.67971561749691,106.822671717
43.79414084652704,107.036530848
49.23523879226997,107.250818125
56.07227845767079,107.465534406
58.04157582999316,107.68068055
52.50550550206428,107.896257416
51.868113472418,108.112265867
60.88765456816939,108.328706767
65.51653877761052,108.545580983
79.25483762625221,108.762889381
62.12184948878336,108.980632831
51.69406738737032,109.198812203
60.13152525157262,109.417428371
61.33337125138982,109.636482208
67.80249376553817,109.855974592
72.36755800542653,110.075906399
69.10605923594522,110.296278511
67.34148009869371,110.517091808
65.24769000202541,110.738347173
62.60243276222242,110.960045492
62.41603123257994,111.182187651
52.422397026404816,111.404774539
46.134403711864735,111.627807046
41.343884696146105,111.851286065
34.72749568240029,112.075212488
37.02679908432144,112.299587213
40.020772780847004,112.524411137
50.56315357217117,112.749685158
64.65721455972228,112.975410178
64.64861837832201,113.2015871
48.25536950739791,113.428216828
50.27366876542273,113.65530027
29.76041510257194,113.882838332
33.87179299634489,114.110831927
53.45614578955571,114.339281964
58.31227256469538,114.568189359
46.747659604269565,114.797555027
31.283467833409986,115.027379886
25.893956064481856,115.257664854
35.05082809896458,115.488410852
46.02399962332387,115.719618805
49.424452727110385,115.951289636
44.198504538569104,116.183424273
40.64129072797839,116.416023643
30.37100296106027,116.649088678
19.8112049202479,116.882620309
36.751300438702344,117.116619471
44.11994242919471,117.351087099
45.518719715116326,117.586024132
37.40409791794997,117.821431509
36.11953298156505,118.057310172
46.712604868232056,118.293661065
36.320318728550056,118.530485132
36.48694356396896,118.767783321
54.77224348982469,119.005556582
68.60500107105695,119.243805865
68.09491515458436,119.482532123
84.70199771035557,119.721736312
59.119809006741285,119.961419388
52.48150283743966,120.20158231
68.15213651482723,120.442226038
76.95082587701597,120.683351535
83.0550838121991,120.924959766
56.1253561234335,121.167051696
44.79241453681264,121.409628296
56.44626407695438,121.652690533
82.48173420418865,121.896239382
96.27014693149903,122.140275816
73.0373066256816,122.384800811
63.4288943578325,122.629815346
79.88324590732958,122.8753204
90.42057643986583,123.121316955
82.83753900571497,123.367805996
82.1808065712125,123.614788508
106.97577777378118,123.862265479
104.74454148248383,124.1102379
102.45005211458624,124.358706762
104.65292251318573,124.607673059
101.18312503862843,124.857137786
80.08122308624229,125.107101943
79.06868094846742,125.357566528
96.75970103340417,125.608532543
73.40999642445078,125.860000993
64.62606396086765,126.111972883
86.69632411560255,126.364449221
102.13744766876188,126.617431017
77.72431026578187,126.870919282
50.24912544253487,127.124915032
74.67131699444136,127.379419282
77.31708996112519,127.634433049
80.62639324006939,127.889957354
75.65826561078127,128.145993219
79.98242280063997,128.402541669
83.61750819689559,128.659603728
92.11296343063484,128.917180427
81.92933127832373,129.175272794
94.72700749427203,129.433881862
106.03301382509297,129.693008667
63.82445669562387,129.952654243
62.28360031318747,130.21281963
69.79669985255326,130.473505869
48.6518555283948,130.734714001
63.68811739657883,130.996445073
48.33846717232255,131.258700131
78.58551636022406,131.521480224
70.29996971609785,131.784786403
89.04780578053926,132.048619721
61.62441813507145,132.312981234
80.04390506963624,132.577871999
100.84593285153112,132.843293075
90.8500692019397,133.109245525
77.07865556190993,133.375730412
91.8585245924017,133.642748803
77.77105821260785,133.910301764
82.63645562570233,134.178390367
96.68165409029781,134.447015683
89.16369434961717,134.716178788
94.32333604193346,134.985880758
107.73056860364458,135.256122671
92.90444743319752,135.526905609
91.63282545496214,135.798230655
98.04881514935819,136.070098894
87.40255433165524,136.342511413
93.58062517020994,136.615469303
74.9402008431766,136.888973655
69.76735322687679,137.163025563
63.0744014650706,137.437626123
80.08696358468897,137.712776434
95.43700338091303,137.988477596
103.44619385510174,138.264730712
106.70746784390741,138.541536887
96.80416722527869,138.818897229
89.42288646931405,139.096812846
88.02458456045763,139.375284851
87.44917585596951,139.654314357
92.95520619945388,139.933902481
68.91252248123033,140.214050341
82.3520058614918,140.494759056
100.79451625781336,140.776029751
73.79533725479597,141.057863551
67.00872181536285,141.340261582
76.12496198756642,141.623224974
77.63378392211861,141.906754859
79.21418813044451,142.190852372
89.15175939027738,142.475518648
