flux,lam
7.531217497120243e-19,100.0
7.501152796678915e-19,100.200200133
7.471208114683008e-19,100.400801068
7.441382972375474e-19,100.601803605
7.411676892257259e-19,100.80320855
7.382089399122809e-19,101.005016708
7.352620019460233e-19,101.207228887
7.323268282027952e-19,101.409845894
7.2940337169749115e-19,101.612868541
7.264915856704359e-19,101.816297639
7.235914235146301e-19,102.020134003
7.207028388465649e-19,102.224378447
7.178257854343293e-19,102.429031789
7.14960217253646e-19,102.634094847
7.121060884449441e-19,102.839568442
7.092633533545392e-19,103.045453395
7.064319664785297e-19,103.251750531
7.036118825446954e-19,103.458460673
7.008030564156816e-19,103.665584649
6.980054431434438e-19,103.873123288
6.952189979816647e-19,104.081077419
6.924436763312981e-19,104.289447875
6.896794337936342e-19,104.498235489
6.869262261427275e-19,104.707441096
6.841840093379073e-19,104.917065532
6.814527394709978e-19,105.127109638
6.787323728829333e-19,105.337574251
6.760228660071856e-19,105.548460216
6.733241755243416e-19,105.759768374
6.706362582453619e-19,105.971499571
6.679590711499402e-19,106.183654655
6.652925714234879e-19,106.396234473
6.626367163933224e-19,106.609239876
6.59991463553603e-19,106.822671717
6.573567706016482e-19,107.036530848
6.547325953752547e-19,107.250818125
6.521188958771812e-19,107.465534406
6.49515630286685e-19,107.68068055
6.469227569706215e-19,107.896257416
6.443402344345234e-19,108.112265867
6.417680213583423e-19,108.328706767
6.392060765720114e-19,108.545580983
6.366543591021053e-19,108.762889381
6.341128281120754e-19,108.980632831
6.315814429487013e-19,109.198812203
6.290601630948823e-19,109.417428371
6.265489482269561e-19,109.636482208
6.240477581449823e-19,109.855974592
6.215565528523008e-19,110.075906399
6.190752924638518e-19,110.296278511
6.166039372962763e-19,110.517091808
6.141424478105978e-19,110.738347173
6.116907846120433e-19,110.960045492
6.092489084827387e-19,111.182187651
6.068167803478529e-19,111.404774539
6.0439436129707e-19,111.627807046
6.019816125622247e-19,111.851286065
5.995784955599107e-19,112.075212488
5.971849718155577e-19,112.299587213
5.948010030382044e-19,112.524411137
5.924265510980137e-19,112.749685158
5.900615779941144e-19,112.975410178
5.877060458858728e-19,113.2015871
5.853599170920708e-19,113.428216828
5.830231540593133e-19,113.65530027
5.806957194233261e-19,113.882838332
