flux,lam
1.8267125200697724e-19,100.0
1.819420264238717e-19,100.200200133
1.8121571191320533e-19,100.400801068
1.8049229686262595e-19,100.601803605
1.7977176969029442e-19,100.80320855
1.7905411887000082e-19,101.005016708
1.7833933291661542e-19,101.207228887
1.7762740040007545e-19,101.409845894
1.7691830992404546e-19,101.612868541
1.7621205014686868e-19,101.816297639
1.7550860976392016e-19,102.020134003
1.7480797752478297e-19,102.224378447
1.741101422158107e-19,102.429031789
1.7341509267371885e-19,102.634094847
1.7272281777517278e-19,102.839568442
1.7203330644677596e-19,103.045453395
1.713465476514623e-19,103.251750531
1.7066253040836015e-19,103.458460673
1.6998124376931e-19,103.665584649
1.6930267683206991e-19,103.873123288
1.6862681874332713e-19,104.081077419
1.6795365868549002e-19,104.289447875
1.6728318588955882e-19,104.498235489
1.6661538962843818e-19,104.707441096
1.659502592199715e-19,104.917065532
1.6528778401413916e-19,105.127109638
1.6462795342134364e-19,105.337574251
1.6397075687443265e-19,105.548460216
1.6331618386619204e-19,105.759768374
1.6266422392103023e-19,105.971499571
1.6201486660428215e-19,106.183654655
1.6136810153118e-19,106.396234473
1.607239183513756e-19,106.609239876
1.6008230675498852e-19,106.822671717
1.5944325648141514e-19,107.036530848
1.58806757304125e-19,107.250818125
1.5817279903659968e-19,107.465534406
1.5754137153513065e-19,107.68068055
1.5691246470151192e-19,107.896257416
1.5628606847117379e-19,108.112265867
1.5566217282185228e-19,108.328706767
1.5504076776766182e-19,108.545580983
1.5442184337041257e-19,108.762889381
1.538053897251144e-19,108.980632831
1.5319139697124394e-19,109.198812203
1.5257985528129384e-19,109.417428371
1.5197075487467563e-19,109.636482208
1.5136408600080988e-19,109.855974592
1.5075983895842324e-19,110.075906399
1.5015800407331123e-19,110.296278511
1.4955857172019234e-19,110.517091808
1.4896153230880518e-19,110.738347173
1.4836687628386547e-19,110.960045492
1.4777459413299604e-19,111.182187651
1.4718467637851492e-19,111.404774539
1.465971135826439e-19,111.627807046
1.4601189634208359e-19,111.851286065
1.454290152983482e-19,112.075212488
1.448484611193505e-19,112.299587213
1.4427022451753784e-19,112.524411137
1.4369429624443874e-19,112.749685158
1.4312066708286252e-19,112.975410178
1.4254932785448456e-19,113.2015871
1.4198026941964675e-19,113.428216828
1.4141348266969478e-19,113.65530027
1.4084895854184594e-19,113.882838332
1.4028668799664067e-19,114.110831927
1.3972666204507482e-19,114.339281964
1.3916887172131232e-19,114.568189359
1.3861330810224883e-19,114.797555027
1.3805996229756938e-19,115.027379886
