flux,lam
1.014675012550996e-14,100.0
5.743701961155018e-15,100.200200133
3.2477176895748547e-15,100.400801068
1.834398150913761e-15,100.601803605
1.0350256451953562e-15,100.80320855
5.834095999628397e-16,101.005016708
3.285487335681778e-16,101.207228887
1.8488236312788114e-16,101.409845894
1.039851529102932e-16,101.612868541
5.848079529233442e-17,101.816297639
3.529974269650496e-17,102.020134003
4.045233289864455e-17,102.224378447
4.638541672272764e-17,102.429031789
5.3218249861650474e-17,102.634094847
6.108865786617515e-17,102.839568442
7.015597012880814e-17,103.045453395
8.06044250037125e-17,103.251750531
9.264712202694639e-17,103.458460673
1.0653061168594869e-16,103.665584649
1.225402257306479e-16,103.873123288
1.353550427656026e-16,104.081077419
1.4025501355358408e-16,104.289447875
1.4534573598217895e-16,104.498235489
1.5063494117227323e-16,104.707441096
1.561306966036785e-16,104.917065532
1.6184142113277788e-16,105.127109638
1.6777590037289034e-16,105.337574251
1.7394330339025134e-16,105.548460216
1.8035319951674443e-16,105.759768374
1.8701557657589593e-16,105.971499571
1.854351098476303e-16,106.183654655
1.8258890089074463e-16,106.396234473
1.7978250402874482e-16,106.609239876
1.7701540809436388e-16,106.822671717
1.7428710865611157e-16,107.036530848
1.7159710781918626e-16,107.250818125
1.689449141234252e-16,107.465534406
1.6633004243180798e-16,107.68068055
1.6375201382245828e-16,107.896257416
1.5940882358751854e-16,108.112265867
1.5356750565832755e-16,108.328706767
1.479304196241019e-16,108.545580983
1.4249078246360253e-16,108.762889381
1.3724202398661949e-16,108.980632831
1.3217778065897012e-16,109.198812203
1.2729188940340582e-16,109.417428371
1.2257838177926604e-16,109.636482208
1.1803147807791395e-16,109.855974592
1.1304132647153215e-16,110.075906399
1.0716198772560762e-16,110.296278511
1.0157840100478562e-16,110.517091808
9.627621159921292e-17,110.738347173
9.124173514489782e-17,110.960045492
8.646192767006504e-17,111.182187651
8.192435678604145e-17,111.404774539
7.76171742246717e-17,111.627807046
7.352908947357787e-17,111.851286065
6.964934465817465e-17,112.075212488
6.596769031299283e-17,112.299587213
6.247436244480827e-17,112.524411137
5.916006043007776e-17,112.749685158
5.601592586828442e-17,112.975410178
5.303352244460765e-17,113.2015871
5.020481662329397e-17,113.428216828
4.752215915127175e-17,113.65530027
4.497826748018236e-17,113.882838332
4.2305533983748867e-17,114.110831927
3.9529023904405435e-17,114.339281964
3.693001512336946e-17,114.568189359
3.449747079225123e-17,114.797555027
3.2221020373509304e-17,115.027379886
3.009092068874044e-17,115.257664854
2.809801911049075e-17,115.488410852
2.6233718865500763e-17,115.719618805
2.4489946362024617e-17,115.951289636
2.2859120273210787e-17,116.183424273
2.133412248427023e-17,116.416023643
1.9908270615638553e-17,116.649088678
1.857529219965735e-17,116.882620309
1.7329300271060655e-17,117.116619471
1.6164770414804928e-17,117.351087099
1.5076519094409492e-17,117.586024132
1.405968327261979e-17,117.821431509
1.3086159273480537e-17,118.057310172
1.2110245178159037e-17,118.293661065
1.1205462754378676e-17,118.530485132
1.0366750746006088e-17,118.767783321
9.589398996848406e-18,119.005556582
8.86902474583406e-18,119.243805865
8.201550462347233e-18,119.482532123
7.583183150303038e-18,119.721736312
7.01039502301309e-18,119.961419388
6.4799054388866345e-18,120.20158231
5.988664045338452e-18,120.442226038
5.533835031789003e-18,120.683351535
5.112782435866036e-18,120.924959766
4.703869582783668e-18,121.167051696
4.3190533068815155e-18,121.409628296
3.965072938351809e-18,121.652690533
3.63951053899693e-18,121.896239382
3.340133509550069e-18,122.140275816
3.0648807124360706e-18,122.384800811
