flux,lam
2.249999509025127e-19,100.0
2.5326710362805873e-19,100.200200133
2.85155346184407e-19,100.400801068
3.211373647234968e-19,100.601803605
3.617486844415783e-19,100.80320855
4.0759617103619445e-19,101.005016708
4.593677044763309e-19,101.207228887
5.178431852313691e-19,101.409845894
5.839070644409896e-19,101.612868541
6.585626059429933e-19,101.816297639
7.367497456510948e-19,102.020134003
7.636250861889017e-19,102.224378447
7.915450494977481e-19,102.429031789
8.205526660468358e-19,102.634094847
8.506928428754714e-19,102.839568442
8.820124503020904e-19,103.045453395
9.14560414052251e-19,103.251750531
9.483878105016599e-19,103.458460673
9.835479688621897e-19,103.665584649
1.020096576850398e-18,103.873123288
1.0766601733306539e-18,104.081077419
1.1679214896646896e-18,104.289447875
1.2671351738155935e-18,104.498235489
1.3750126374320107e-18,104.707441096
1.4923305504473466e-18,104.917065532
1.619936975135933e-18,105.127109638
1.758758082052218e-18,105.337574251
1.909805526192709e-18,105.548460216
2.074184519201621e-18,105.759768374
2.253102697015454e-18,105.971499571
2.4589583871877075e-18,106.183654655
2.6859989168413054e-18,106.396234473
2.9345450082427895e-18,106.609239876
3.2066840043153274e-18,106.822671717
3.504710631956348e-18,107.036530848
3.83114808053462e-18,107.250818125
4.188771259969441e-18,107.465534406
4.580632478936009e-18,107.68068055
5.0100897988155256e-18,107.896257416
5.452761775345352e-18,108.112265867
5.907441164976633e-18,108.328706767
6.401112080639611e-18,108.545580983
6.93720855079659e-18,108.762889381
7.519474827859011e-18,108.980632831
8.151994091500204e-18,109.198812203
8.839219892871932e-18,109.417428371
9.586010556692851e-18,109.636482208
1.0397666890788188e-17,109.855974592
1.1228093756405767e-17,110.075906399
1.2021153137030886e-17,110.296278511
1.2872387674911868e-17,110.517091808
1.3786271924820476e-17,110.738347173
1.4767653269640862e-17,110.960045492
1.5821788468592083e-17,111.182187651
1.695438502354169e-17,111.404774539
1.817164819451419e-17,111.627807046
1.9480334787972138e-17,111.851286065
2.0887815000823248e-17,112.075212488
2.240214407849546e-17,112.299587213
2.403214570012355e-17,112.524411137
2.5787509804102798e-17,112.749685158
2.7678908042559962e-17,112.975410178
2.971813085462233e-17,113.2015871
3.191825131567508e-17,113.428216828
3.429382219605214e-17,113.65530027
3.686111421483824e-17,113.882838332
3.9161908347277275e-17,114.110831927
4.108554379204466e-17,114.339281964
4.3108317654225943e-17,114.568189359
4.5235571382777886e-17,114.797555027
4.7472946466419623e-17,115.027379886
4.982640193616722e-17,115.257664854
5.2302232988684656e-17,115.488410852
5.490709072654757e-17,115.719618805
5.764800301970594e-17,115.951289636
6.053239678962091e-17,116.183424273
6.356812150383162e-17,116.416023643
6.67634742617072e-17,116.649088678
7.012722626453569e-17,116.882620309
7.366865106640223e-17,117.116619471
7.739755444025409e-17,117.351087099
8.132430621372457e-17,117.586024132
8.545987395087671e-17,117.821431509
8.962494078243152e-17,118.057310172
9.338055490806318e-17,118.293661065
9.730247997217298e-17,118.530485132
1.013984579292319e-16,118.767783321
1.056766080432653e-16,119.005556582
1.1014544603925822e-16,119.243805865
1.148139043606227e-16,119.482532123
1.1969135345022229e-16,119.721736312
1.2478762409771045e-16,119.961419388
1.3011303109987997e-16,120.20158231
1.3567839807856958e-16,120.442226038
1.4149508371464232e-16,120.683351535
1.475750093200109e-16,120.924959766
1.524689119337226e-16,121.167051696
1.5686178960643594e-16,121.409628296
1.6139196561553548e-16,121.652690533
1.6606404218375078e-16,121.896239382
1.7088278559829607e-16,122.140275816
1.7585313249524526e-16,122.384800811
1.8098019630112063e-16,122.629815346
1.8626927386539492e-16,122.8753204
1.9172585248371998e-16,123.121316955
1.97355617141286e-16,123.367805996
2.0316445797468975e-16,123.614788508
2.0915847817090447e-16,123.862265479
2.153440021175349e-16,124.1102379
2.2172758380327663e-16,124.358706762
2.283160157077272e-16,124.607673059
2.3511633792285393e-16,124.857137786
2.407858434632154e-16,125.107101943
2.447704313576357e-16,125.357566528
2.488317582563184e-16,125.608532543
2.5297148453962657e-16,125.860000993
2.571913102404152e-16,126.111972883
2.614929761304525e-16,126.364449221
2.6587826477148895e-16,126.617431017
2.703490015951272e-16,126.870919282
2.6406130533095403e-16,127.124915032
2.4741323104351233e-16,127.379419282
2.318286108147332e-16,127.634433049
2.1724205529107136e-16,127.889957354
1.6384336055706259e-16,128.145993219
1.0555350117851544e-16,128.402541669
6.880267266186783e-17,128.659603728
4.564119558901932e-17,128.917180427
3.1045745268205105e-17,129.175272794
2.1845057274349095e-17,129.433881862
1.6038936165945538e-17,129.693008667
1.2366975593761304e-17,129.952654243
1.0035676385813168e-17,130.21281963
8.545947639993827e-18,130.473505869
7.584164778628479e-18,130.734714001
6.953431234635132e-18,130.996445073
6.985180682336052e-18,131.258700131
7.024849386791323e-18,131.521480224
7.065002118616096e-18,131.784786403
7.099229164340834e-18,132.048619721
7.105365550976982e-18,132.312981234
7.11174182021103e-18,132.577871999
7.118361689251859e-18,132.843293075
7.125228989665738e-18,133.109245525
7.132347670916495e-18,133.375730412
7.13972180423739e-18,133.642748803
7.147355586397003e-18,133.910301764
7.121672197739114e-18,134.178390367
7.07962882030781e-18,134.447015683
7.038186890304395e-18,134.716178788
6.99735088253183e-18,134.985880758
6.957125582951746e-18,135.256122671
6.9175160990261835e-18,135.526905609
6.878527871244834e-18,135.798230655
6.84016668451223e-18,136.070098894
6.802438680168917e-18,136.342511413
6.765350368247775e-18,136.615469303
6.728908641079678e-18,136.888973655
6.679711115013428e-18,137.163025563
6.6228107170293825e-18,137.437626123
6.56757218381518e-18,137.712776434
6.5140259512128154e-18,137.988477596
6.4622049100037535e-18,138.264730712
6.412144533548417e-18,138.541536887
6.3638830127417294e-18,138.818897229
6.31746139982953e-18,139.096812846
6.272923759504878e-18,139.375284851
6.230317330897879e-18,139.654314357
6.189692697823027e-18,139.933902481
6.211234018700175e-18,140.214050341
6.254185212637347e-18,140.494759056
6.3002281260142226e-18,140.776029751
6.349555852787674e-18,141.057863551
6.402376317618124e-18,141.340261582
6.4589134097886024e-18,141.623224974
6.5194082060250925e-18,141.906754859
6.5841202909316805e-18,142.190852372
