flux,lam
4.35347796271772e-19,100.0
4.121306344925577e-19,100.200200133
3.9011211557701667e-19,100.400801068
3.6923247089108686e-19,100.601803605
3.494348021007917e-19,100.80320855
3.306649495263618e-19,101.005016708
3.1287136517248153e-19,101.207228887
2.960049921233568e-19,101.409845894
2.8001914842157976e-19,101.612868541
2.6486941710860535e-19,101.816297639
2.5049934469557895e-19,102.020134003
2.367617558428997e-19,102.224378447
2.237541773745732e-19,102.429031789
2.114391023794782e-19,102.634094847
1.9978088234678615e-19,102.839568442
1.8874563879604727e-19,103.045453395
1.7830117854977423e-19,103.251750531
1.6841691340647175e-19,103.458460673
1.5906378284229602e-19,103.665584649
1.5021418081479336e-19,103.873123288
1.41794135104027e-19,104.081077419
1.3376111207037464e-19,104.289447875
1.2616952972571586e-19,104.498235489
1.1899590548518597e-19,104.707441096
1.1221796313157987e-19,104.917065532
1.0581457300779473e-19,105.127109638
9.976569544809504e-20,105.337574251
9.40523262715326e-20,105.548460216
8.865644556957147e-20,105.759768374
8.356096835680416e-20,105.971499571
7.857884554209638e-20,106.183654655
7.386036840107845e-20,106.396234473
6.941722119486892e-20,106.609239876
6.523382043049126e-20,106.822671717
6.129543640782991e-20,107.036530848
5.758814795703529e-20,107.250818125
5.4098799619849416e-20,107.465534406
5.081496099047749e-20,107.68068055
4.7724888131681694e-20,107.896257416
4.476523984135913e-20,108.112265867
4.19388051363244e-20,108.328706767
3.928605073241519e-20,108.545580983
3.679660725331925e-20,108.762889381
3.44607056790302e-20,108.980632831
3.22691437540529e-20,109.198812203
3.021325412575636e-20,109.417428371
2.8284874298952924e-20,109.636482208
2.6476318119790808e-20,109.855974592
2.4752744315971297e-20,110.075906399
2.308948490212043e-20,110.296278511
2.1535185462051924e-20,110.517091808
2.0082897279495143e-20,110.738347173
1.8726102310816408e-20,110.960045492
1.7458687309835176e-20,111.182187651
1.6274919421597013e-20,111.404774539
1.5169423229376347e-20,111.627807046
1.4137159121687767e-20,111.851286065
1.317340295459861e-20,112.075212488
1.2273726859088594e-20,112.299587213
1.1433981237894904e-20,112.524411137
1.065027778361954e-20,112.749685158
9.918973499726668e-21,112.975410178
9.236655688337759e-21,113.2015871
8.60012781698848e-21,113.428216828
8.006396218128459e-21,113.65530027
7.452657604904808e-21,113.882838332
6.920181347567811e-21,114.110831927
6.4090573780193376e-21,114.339281964
5.9348315474450984e-21,114.568189359
5.494903595256866e-21,114.797555027
5.086851896169366e-21,115.027379886
4.708421520039102e-21,115.257664854
4.357513056858648e-21,115.488410852
4.0321721739804036e-21,115.719618805
3.730579863933076e-21,115.951289636
3.451043311811768e-21,116.183424273
3.191987378431413e-21,116.416023643
2.9519466281402117e-21,116.649088678
2.729557894679518e-21,116.882620309
2.523553325616482e-21,117.116619471
2.33275389522033e-21,117.351087099
2.1560633397742203e-21,117.586024132
1.9924625018596272e-21,117.821431509
1.8392407174331378e-21,118.057310172
1.692476936879187e-21,118.293661065
1.5571819656610623e-21,118.530485132
1.4324790668501555e-21,118.767783321
1.3175569918354715e-21,119.005556582
1.2116652076151138e-21,119.243805865
1.114109460780565e-21,119.482532123
1.0242476588660902e-21,119.721736312
9.414860464206177e-22,119.961419388
8.652756521215508e-22,120.20158231
7.951089921688079e-22,120.442226038
7.305170089880174e-22,120.683351535
6.7106623103277955e-22,120.924959766
6.146895853159404e-22,121.167051696
5.6227145295504795e-22,121.409628296
5.14237870542071e-22,121.652690533
4.702294497063339e-22,121.896239382
4.29915639676354e-22,122.140275816
3.9299246375241187e-22,122.384800811
3.591804302472642e-22,122.629815346
3.282226041760067e-22,122.8753204
2.9988282647657834e-22,123.121316955
2.7394407098849515e-22,123.367805996
2.5020692862783e-22,123.614788508
2.2848820827257454e-22,123.862265479
2.0861964653491732e-22,124.1102379
1.9044671802486857e-22,124.358706762
1.7382753779877613e-22,124.607673059
1.5863184985738823e-22,124.857137786
1.444795491841216e-22,125.107101943
1.3125073026115922e-22,125.357566528
